sleeper_id,name,pos,adp,usage,curve,blend,lines,actual,games_actual,pair,blend_gt,lines_gt,blend_gt_rb,lines_gt_rb
9509,Bijan Robinson,RB,4.9,232.62509334323082,287.8813811857078,251.96479408809773,277.62700000000007,341.70000000000005,17,2023->2024,253.02089091400651,278.79065857598374,253.02089091400651,278.79065857598374
8144,Chris Olave,WR,26.2,227.4745008854959,235.0997939471657,233.57473533483176,241.50199999999998,76.7,8,2023->2024,249.15217218114248,257.6081175895796,233.57473533483176,241.50199999999998
8151,Kenneth Walker,RB,35.6,191.87769726209683,205.2488473848259,196.557599805052,212.245,181.20000000000002,11,2023->2024,189.48016722488327,204.60271255109055,189.48016722488327,204.60271255109055
96,Aaron Rodgers,QB,130.4,,270.20444596926905,270.20444596926905,251.54559999999995,267.58,17,2023->2024,246.6855286656353,229.6507709076401,270.20444596926905,251.54559999999995
9221,Jahmyr Gibbs,RB,9.4,252.2666365494942,260.7356476733817,255.23079044285484,270.70799999999997,362.90000000000003,17,2023->2024,256.3005765160895,271.8426579611759,256.3005765160895,271.8426579611759
11619,Ja'Lynn Polk,WR,163.4,,157.55610432554568,157.55610432554568,128.86,32.699999999999996,14,2023->2024,157.55610432554568,128.86,157.55610432554568,128.86
2133,Davante Adams,WR,20.0,270.1331227382119,246.5390545899602,251.25786821961051,242.48800000000003,241.29999999999998,14,2023->2024,264.7430319418718,255.50247952199285,251.25786821961051,242.48800000000003
9758,C.J. Stroud,QB,49.9,286.5816265740674,304.1385581869828,292.7265526385878,343.03279999999995,232.38,17,2023->2024,310.87343961256784,364.29830322769493,292.7265526385878,343.03279999999995
11631,Brian Thomas Jr.,WR,114.2,,172.73277824949332,172.73277824949332,170.782,284.0,17,2023->2024,172.73277824949332,170.782,172.73277824949332,170.782
5937,Diontae Johnson,WR,92.1,198.47776938065172,181.84413830185918,185.17086451761773,196.605,89.10000000000001,11,2023->2024,180.1121870997666,191.23395377019747,185.17086451761773,196.605
5892,David Montgomery,RB,54.6,226.24577330287806,187.4278714225867,212.65950764477608,201.654,221.72,14,2023->2024,205.00229505477427,194.39306177661481,205.00229505477427,194.39306177661481
11624,Xavier Worthy,WR,81.9,,186.8165796889854,186.8165796889854,195.551,187.2,16,2023->2024,181.71294302662622,190.20874796529023,186.8165796889854,195.551
4046,Patrick Mahomes,QB,30.8,292.1221632473733,321.1838090911718,309.55915075365243,355.9664,294.02,16,2023->2024,328.74953464555523,378.0336910233394,309.55915075365243,355.9664
1689,Adam Thielen,WR,159.0,215.12726287494274,158.71249651100032,169.9954497837888,156.366,139.5,10,2023->2024,169.9954497837888,156.366,169.9954497837888,156.366
421,Matthew Stafford,QB,123.1,266.2979517198553,272.23959108210823,268.37752549664384,295.7558,222.58,16,2023->2024,245.01762553027802,270.0128623613605,268.37752549664384,295.7558
9753,Zach Charbonnet,RB,130.7,125.5956064554345,151.0569666253657,134.50708251491042,111.877,186.9,17,2023->2024,134.50708251491042,111.877,134.50708251491042,111.877
6786,CeeDee Lamb,WR,3.7,337.08515722528756,318.0229889860962,321.8354226339345,305.83,263.40000000000003,15,2023->2024,339.10852694145177,322.2440834689183,321.8354226339345,305.83
5849,Kyler Murray,QB,76.1,289.9768152880259,289.2298194190689,289.64066714699527,293.8416000000001,308.24,17,2023->2024,313.8927882257746,318.44547255483576,289.64066714699527,293.8416000000001
6783,Jerry Jeudy,WR,132.9,163.8065898918707,166.30855605762315,165.80816282447267,169.62599999999998,240.9,17,2023->2024,165.80816282447267,169.62599999999998,165.80816282447267,169.62599999999998
6806,J.K. Dobbins,RB,116.2,204.23586206046653,155.9567978511747,175.26842353489144,83.55500000000002,191.8,13,2023->2024,155.89044441363103,74.31701512616114,155.89044441363103,74.31701512616114
9226,De'Von Achane,RB,21.4,237.9872221786193,226.4560464719781,232.79819311063076,227.052,299.9,17,2023->2024,233.77395416372246,228.00367619501793,233.77395416372246,228.00367619501793
9229,Anthony Richardson Sr.,QB,55.2,243.59865845595434,300.57263411945974,269.23694750453177,325.8288,175.36,11,2023->2024,285.92765223064646,346.02778213254237,269.23694750453177,325.8288
11655,Tyrone Tracy Jr.,RB,174.0,,139.1335985517178,139.1335985517178,59.05800000000001,182.3,17,2023->2024,139.1335985517178,59.05800000000001,139.1335985517178,59.05800000000001
11635,Ladd McConkey,WR,98.4,,179.04112918535725,179.04112918535725,167.144,240.9,16,2023->2024,174.14990982730126,162.57779796529024,179.04112918535725,167.144
7600,Pat Freiermuth,TE,135.5,119.05479985808448,143.91030152951802,130.23977561022957,129.353,170.3,17,2023->2024,136.54411881921354,135.61441824408712,130.23977561022957,129.353
11581,MarShawn Lloyd,RB,159.1,,142.86382942356175,142.86382942356175,,2.8,1,2023->2024,142.86382942356175,,142.86382942356175,
8155,Breece Hall,RB,2.2,244.4414596396457,321.2483088317999,271.3238568568996,274.55,240.9,16,2023->2024,272.4610961488291,275.70076149667113,272.4610961488291,275.70076149667113
8132,Tyler Allgeier,RB,125.1,127.65106163636108,152.8816648445544,136.48177275922873,104.227,106.2,17,2023->2024,121.3921126275254,92.7034831614433,121.3921126275254,92.7034831614433
4983,DJ Moore,WR,43.7,260.7954812859296,213.42717080831488,222.90083290383785,224.99500000000003,238.10000000000002,17,2023->2024,237.76641176266486,240.00024189061568,222.90083290383785,224.99500000000003
7594,Chuba Hubbard,RB,108.8,169.09499113378007,158.6986247354065,165.45626289434932,174.199,241.60000000000002,15,2023->2024,147.16313317261023,154.93925818876357,147.16313317261023,154.93925818876357
5001,Dalton Schultz,TE,117.9,155.96379064327488,149.95623290836082,153.86114543605498,155.414,118.2,17,2023->2024,156.29168554280866,157.8690705058153,153.86114543605498,155.414
2309,Amari Cooper,WR,49.2,231.46420767232866,208.40518253228822,213.01698756029631,223.618,122.7,13,2023->2024,219.73452001230015,230.6698374569868,213.01698756029631,223.618
9500,Josh Downs,WR,155.9,148.89040918594665,159.54660703794914,157.41536746754866,,183.5,14,2023->2024,157.41536746754866,,157.41536746754866,
11439,Jaleel McLaughlin,RB,126.6,103.12810272817887,152.3850183765079,120.36802320509403,121.295,97.2,16,2023->2024,107.05992700902502,107.88441565110062,107.05992700902502,107.88441565110062
6813,Jonathan Taylor,RB,9.8,217.6219197525176,258.99922370170526,236.24170652965208,245.88800000000003,244.7,14,2023->2024,237.2319008832569,246.91862627169363,237.2319008832569,246.91862627169363
7569,Nico Collins,WR,32.1,246.86128093141593,226.49593587345527,230.56900488504743,249.95100000000002,210.60000000000002,12,2023->2024,245.94598522140458,266.6205936167527,230.56900488504743,249.95100000000002
6790,D'Andre Swift,RB,56.5,209.16112546810174,186.00253936579927,195.26597380672027,186.473,214.5,17,2023->2024,188.23504869271437,179.75868273711754,188.23504869271437,179.75868273711754
7525,DeVonta Smith,WR,38.3,212.54807466421357,219.01482385441415,217.72147401637406,235.92600000000004,199.4,13,2023->2024,232.24163394169275,251.66024608673703,217.72147401637406,235.92600000000004
4199,Aaron Jones Sr.,RB,46.0,191.9263309546864,194.56947845586947,193.51221945539623,203.184,241.60000000000002,17,2023->2024,186.54444162338802,195.8679711982887,186.54444162338802,195.8679711982887
10229,Rashee Rice,WR,64.2,195.22863277007977,197.1318825265243,196.75123257523538,267.223,64.9,4,2023->2024,202.9558212558531,275.6499296781493,196.75123257523538,267.223
8134,Khalil Shakir,WR,117.4,104.87348028603286,171.56204055607503,158.2243285020666,167.858,182.5,15,2023->2024,158.2243285020666,167.858,158.2243285020666,167.858
3198,Derrick Henry,RB,15.9,208.73670756164444,238.83447795382193,226.79536979695095,227.01799999999997,336.40000000000003,17,2023->2024,227.74597034033332,227.96953368585426,227.74597034033332,227.96953368585426
7021,Rico Dowdle,RB,118.9,95.3653735264455,154.99968224874362,116.23738157924983,121.36299999999999,197.8,16,2023->2024,103.38597624379715,107.94489745384826,103.38597624379715,107.94489745384826
1373,Geno Smith,QB,159.8,259.95047619029526,263.0219932557982,261.02550716322133,278.1166,281.0,17,2023->2024,238.305535642808,253.90899937113505,261.02550716322133,278.1166
5872,Deebo Samuel Sr.,WR,23.0,212.78391580766186,240.6182671340269,235.0513968687539,225.539,155.60000000000002,15,2023->2024,250.72731440800032,240.58052203723443,235.0513968687539,225.539
9508,Tyjae Spears,RB,91.4,159.12848748618978,165.95995975505627,161.51950278029304,169.116,113.60000000000001,12,2023->2024,153.24113091140515,160.44828425744228,153.24113091140515,160.44828425744228
8137,George Pickens,WR,59.8,196.29626935983984,200.1395782894399,199.37091650351988,204.323,164.4,14,2023->2024,205.658117430249,210.76636585035158,199.37091650351988,204.323
6130,Devin Singletary,RB,87.9,160.71479086943677,167.58692056582296,164.8380686872685,197.387,96.6,15,2023->2024,156.3896100971088,187.2703084552837,156.3896100971088,187.2703084552837
10859,Sam LaPorta,TE,29.4,212.6048787308547,210.30664312416533,211.80049626851343,248.574,174.6,16,2023->2024,217.9281026368443,255.76550168312386,211.80049626851343,248.574
4017,Deshaun Watson,QB,149.3,241.93844581443213,265.4229692664349,252.50648136783337,271.82320000000004,79.72,7,2023->2024,230.5280160149834,248.16338441452228,252.50648136783337,271.82320000000004
11584,Bucky Irving,RB,152.9,,144.520089134068,144.520089134068,79.373,244.4,17,2023->2024,144.520089134068,79.373,144.520089134068,79.373
7588,Javonte Williams,RB,77.5,195.77019811041143,172.83385128103092,187.74247672012825,181.73000000000002,157.9,17,2023->2024,178.120096690954,172.41577791637093,178.120096690954,172.41577791637093
5850,Josh Jacobs,RB,23.6,237.13668581957347,222.3785771885759,228.2818206409749,257.89000000000004,293.1,17,2023->2024,229.2386515627874,258.9709320064707,229.2386515627874,258.9709320064707
8129,Dameon Pierce,RB,151.4,120.73379746494517,144.9308858761095,129.20277840885268,73.338,43.5,10,2023->2024,129.20277840885268,73.338,129.20277840885268,73.338
3294,Dak Prescott,QB,69.8,302.40035041491024,292.28253110565004,298.85911365666914,302.5796,124.52,8,2023->2024,323.88311143050316,327.91512062095074,298.85911365666914,302.5796
9493,Puka Nacua,WR,15.2,256.6039277186704,258.16512536332755,257.85288583439615,273.00300000000004,206.6,11,2023->2024,271.6920081925273,287.65523826722404,257.85288583439615,273.00300000000004
4066,Evan Engram,TE,79.5,197.27300277369437,167.08048063047065,179.15748948776016,185.453,89.5,9,2023->2024,181.98763521682778,188.3825957282804,179.15748948776016,185.453
5947,Jakobi Meyers,WR,131.7,210.03714477562085,166.69280698356152,175.3616745419734,165.9268,218.0,15,2023->2024,175.3616745419734,165.9268,175.3616745419734,165.9268
5846,DK Metcalf,WR,40.7,224.64359207782314,216.44005438637075,218.08076192466123,231.55700000000002,191.2,15,2023->2024,232.62488328011048,246.99987115920482,218.08076192466123,231.55700000000002
7571,Rashod Bateman,WR,169.6,109.03019911780471,155.97842699334788,146.58878141823925,131.189,174.60000000000002,16,2023->2024,146.58878141823925,131.189,146.58878141823925,131.189
11589,Trey Benson,RB,108.5,,158.8136772117403,158.8136772117403,78.25099999999999,47.0,12,2023->2024,141.25496321687717,69.59943451184529,141.25496321687717,69.59943451184529
3163,Jared Goff,QB,94.3,277.9624311267824,281.6546584148314,279.2547106775996,315.8736,336.46000000000004,17,2023->2024,302.63719740462926,342.3222505581141,279.2547106775996,315.8736
8167,Christian Watson,WR,84.2,190.289575404616,185.64328662763864,186.5725443830341,175.321,105.3,14,2023->2024,181.4755745140422,170.53141074207062,186.5725443830341,175.321
5859,A.J. Brown,WR,10.9,258.76028767352983,272.25232994816207,269.55392149323563,288.08200000000005,216.9,13,2023->2024,284.02104560389915,303.54353743548035,269.55392149323563,288.08200000000005
11575,Ray Davis,RB,147.7,,145.96184544021995,145.96184544021995,86.61500000000001,116.10000000000001,17,2023->2024,145.96184544021995,86.61500000000001,145.96184544021995,86.61500000000001
8110,Jake Ferguson,TE,89.2,161.58421694345816,162.07790939402304,161.75700930115588,182.34199999999998,104.4,14,2023->2024,164.31228014319174,185.22245135040197,161.75700930115588,182.34199999999998
11625,Adonai Mitchell,WR,160.9,,158.2092682687231,158.2092682687231,155.95800000000003,53.76,17,2023->2024,158.2092682687231,155.95800000000003,158.2092682687231,155.95800000000003
4988,Nick Chubb,RB,65.0,152.57984719052322,180.16288914087747,164.9922160681826,,63.3,8,2023->2024,159.05135554366788,,159.05135554366788,
11637,Keon Coleman,WR,88.1,,183.7251742231045,183.7251742231045,162.16299999999998,111.5,13,2023->2024,178.7059915760161,157.73287375822858,183.7251742231045,162.16299999999998
2749,Raheem Mostert,RB,64.1,259.49639666321724,180.74386417370724,231.9330102918887,183.22599999999997,70.9,13,2023->2024,223.5818183507759,176.6285971866763,223.5818183507759,176.6285971866763
8230,Ty Chandler,RB,130.3,120.96446754081873,151.18468517860782,131.5415437140449,102.646,28.400000000000002,14,2023->2024,116.99808382401123,91.29728124756069,116.99808382401123,91.29728124756069
4082,Curtis Samuel,WR,122.6,158.00526630148292,169.72600700194187,167.38185886185008,161.29600000000002,63.7,14,2023->2024,167.38185886185008,161.29600000000002,167.38185886185008,161.29600000000002
9481,Luke Musgrave,TE,151.7,108.46234776899657,139.0029275650623,126.78669564663599,108.256,11.5,7,2023->2024,132.9238902167609,113.49620388728435,126.78669564663599,108.256
8146,Garrett Wilson,WR,12.1,230.9969777535194,267.827786323323,260.4616246093623,260.015,251.9,17,2023->2024,274.44075957580816,273.97016435003366,260.4616246093623,260.015
4037,Chris Godwin Jr.,WR,68.4,206.92350838901964,194.4473318621361,196.94256716751283,215.50900000000001,137.8,7,2023->2024,203.15318962199777,222.3051185527005,196.94256716751283,215.50900000000001
4881,Lamar Jackson,QB,44.2,331.3968336317094,308.4235267791966,323.35617623332996,343.48499999999996,434.38000000000005,17,2023->2024,343.4018739315821,364.7785362920537,323.35617623332996,343.48499999999996
7564,Ja'Marr Chase,WR,7.2,249.03065882370743,289.81964863385855,281.66185067182835,246.177,403.0,17,2023->2024,296.7788147595156,259.38947041208485,281.66185067182835,246.177
9997,Zay Flowers,WR,56.8,203.18855087621696,202.3199929947102,202.49370457101156,215.35600000000002,209.5,17,2023->2024,208.8793832314856,222.14729366771397,202.49370457101156,215.35600000000002
6943,Gabe Davis,WR,169.6,163.6167867071905,155.97842699334788,157.50609893611644,163.47200000000004,53.9,10,2023->2024,157.50609893611644,163.47200000000004,157.50609893611644,163.47200000000004
8228,Jaylen Warren,RB,79.6,185.69573820536817,171.7198052256647,180.80416166247196,164.203,124.10000000000001,15,2023->2024,171.53739164448572,155.78709063556843,171.53739164448572,155.78709063556843
4039,Cooper Kupp,WR,18.9,222.42814764318643,248.93556555552155,243.63408197305455,253.46999999999997,175.0,12,2023->2024,256.71007241669645,267.07389019019297,243.63408197305455,253.46999999999997
8154,Brian Robinson,RB,97.9,188.1447396995806,163.09731353821073,179.37814054310115,162.418,159.8,14,2023->2024,159.54578402303036,144.46078586273515,159.54578402303036,144.46078586273515
11563,Bo Nix,QB,177.5,,259.3110318957588,259.3110318957588,230.54380000000003,329.2,17,2023->2024,259.3110318957588,230.54380000000003,259.3110318957588,230.54380000000003
8131,Isaiah Likely,TE,152.0,113.44432972341053,138.91707882159034,122.35979190777346,93.993,123.7,15,2023->2024,128.28269924965215,98.5427938587932,122.35979190777346,93.993
7523,Trevor Lawrence,QB,126.7,277.9689436214584,271.22130330622844,273.9203594323204,292.3796,152.2,10,2023->2024,250.07800458815524,266.93053083682423,273.9203594323204,292.3796
5045,Courtland Sutton,WR,110.8,196.19182884916336,174.01319102180008,178.44891858727277,172.261,240.3,16,2023->2024,173.57387781318002,167.55500679233992,178.44891858727277,172.261
1479,Keenan Allen,WR,63.5,309.0073977998098,197.59632510950593,219.8785396475667,225.50500000000005,185.4,15,2023->2024,226.8124524894411,232.61634437182082,219.8785396475667,225.50500000000005
5927,Terry McLaurin,WR,70.2,189.34916606076243,193.346922613062,192.54737130260207,196.87699999999998,267.8,17,2023->2024,198.61939039407073,203.08555478100686,192.54737130260207,196.87699999999998
6797,Justin Herbert,QB,114.6,285.77176294550776,274.7671736783789,281.92015670201266,278.6062,288.40000000000003,17,2023->2024,257.3814899605476,254.35598400309195,281.92015670201266,278.6062
4663,Austin Ekeler,RB,88.0,228.95085393318993,167.53954347672533,192.10406765931117,171.802,132.3,12,2023->2024,182.25814266427824,162.996618486702,182.25814266427824,162.996618486702
11566,Jayden Daniels,QB,99.2,,279.8651309758603,279.8651309758603,293.73619999999994,364.82,17,2023->2024,255.50533612503656,268.16905075453815,279.8651309758603,293.73619999999994
7553,Kyle Pitts Sr.,TE,72.8,148.0869348444853,170.90619584283866,156.07367619390897,195.806,131.2,17,2023->2024,158.53916758566154,198.89914177269534,156.07367619390897,195.806
9488,Jaxon Smith-Njigba,WR,90.5,143.49304245266177,182.58656035469127,174.76785677428535,183.566,253.0,17,2023->2024,169.99337881991903,178.551165828845,174.76785677428535,183.566
8408,Jordan Mason,RB,149.1,83.17125428039733,145.568746813673,120.60974980036274,237.09900000000002,115.0,12,2023->2024,120.60974980036274,237.09900000000002,120.60974980036274,237.09900000000002
3321,Tyreek Hill,WR,2.6,342.33936656967705,332.96969288524554,334.84362762213186,349.384,218.2,17,2023->2024,352.8148902609347,368.1356533325853,334.84362762213186,349.384
9224,Chase Brown,RB,91.9,85.70944016734755,165.7326370670048,121.71987877219331,158.96699999999998,255.0,16,2023->2024,115.48136018485705,150.8194517582773,115.48136018485705,150.8194517582773
7670,Joshua Palmer,WR,130.5,171.60851543659555,167.0805751293382,167.98616319078968,181.15200000000002,107.4,15,2023->2024,167.98616319078968,181.15200000000002,167.98616319078968,181.15200000000002
8143,Jerome Ford,RB,98.5,188.18751069138784,162.8427212265886,179.3168343787081,214.30199999999996,134.0,14,2023->2024,159.4912559738828,190.6084013591835,159.4912559738828,190.6084013591835
11604,Brock Bowers,TE,121.7,,148.57778442847317,148.57778442847317,150.501,262.7,17,2023->2024,155.76979118584626,157.7861012899071,148.57778442847317,150.501
4068,Mike Williams,WR,116.1,202.08700425798486,172.0337575189465,178.04440686675417,123.43699999999998,56.8,14,2023->2024,178.04440686675417,123.43699999999998,178.04440686675417,123.43699999999998
4137,James Conner,RB,47.6,224.3298408237002,193.1447876990593,213.4150722300759,224.87600000000003,253.8,16,2023->2024,205.7306540910761,216.77890922113147,205.7306540910761,216.77890922113147
7526,Jaylen Waddle,WR,29.1,217.13261793628135,230.65253931563493,227.94855503976422,243.049,149.6,15,2023->2024,243.15077378679405,259.2582892565268,227.94855503976422,243.049
6845,Zack Moss,RB,74.4,197.48270097008236,174.53482808308993,183.71397723788692,179.50300000000001,81.9,8,2023->2024,174.29807021174673,170.30291852375683,174.29807021174673,170.30291852375683
6904,Jalen Hurts,QB,37.3,337.1589981978554,314.4195423481202,329.20018865044807,367.6216,320.12,15,2023->2024,349.6081720103597,390.4114274490672,329.20018865044807,367.6216
4981,Calvin Ridley,WR,74.7,227.0541139269704,190.7148107237918,197.98267136442755,203.42200000000003,199.20000000000002,17,2023->2024,204.22609370861264,209.83695263876425,197.98267136442755,203.42200000000003
11643,Jaylen Wright,RB,156.6,,143.52377583465332,143.52377583465332,,26.700000000000003,13,2023->2024,143.52377583465332,,143.52377583465332,
2449,Stefon Diggs,WR,41.8,244.95104746926197,215.3102974574641,221.2384474598237,238.62900000000002,121.92,8,2023->2024,235.99315942959598,254.54351306524913,221.2384474598237,238.62900000000002
6801,Tee Higgins,WR,51.8,181.74847646486168,206.2236159440964,201.32858804824946,,222.10000000000002,12,2023->2024,207.6775245308265,,201.32858804824946,
4217,George Kittle,TE,66.7,187.67548541371448,174.7088777746538,179.8955208302781,195.14300000000003,236.60000000000002,15,2023->2024,185.1000834186316,200.78868785532617,179.8955208302781,195.14300000000003
8119,Jahan Dotson,WR,152.0,129.53205593064897,160.61985157038617,154.40229244243875,77.19699999999999,41.9,14,2023->2024,154.40229244243875,77.19699999999999,154.40229244243875,77.19699999999999
5967,Tony Pollard,RB,81.7,227.01765313305324,170.6347705113192,193.18792356001282,170.051,200.70000000000002,16,2023->2024,183.2864476126562,161.3353626283871,183.2864476126562,161.3353626283871
2197,Brandin Cooks,WR,135.1,172.82758562097877,165.61302235108352,167.05593500506257,154.10500000000002,69.6,10,2023->2024,167.05593500506257,154.10500000000002,167.05593500506257,154.10500000000002
8136,Rachaad White,RB,29.0,233.44492502727473,213.79289258778735,221.6537055635823,236.09600000000003,199.6,15,2023->2024,213.6726396631708,227.59491164673977,213.6726396631708,227.59491164673977
4950,Christian Kirk,WR,55.6,184.7985075537303,203.22458339580066,199.5393682273866,218.84099999999998,70.9,8,2023->2024,205.83188131224279,225.74219382574054,199.5393682273866,218.84099999999998
5012,Mark Andrews,TE,41.2,196.53312558750895,195.6434513097422,196.13277216251393,200.447,188.8,17,2023->2024,201.80709514529758,206.24613803485934,196.13277216251393,200.447
5248,Gus Edwards,RB,100.6,178.53677653991394,161.9637021369267,168.5929318981216,158.848,64.1,11,2023->2024,149.95300664276888,141.28549121848414,149.95300664276888,141.28549121848414
6945,Antonio Gibson,RB,158.6,130.85889316916865,142.9949851672658,138.14054836802697,103.81899999999999,103.4,17,2023->2024,138.14054836802697,103.81899999999999,138.14054836802697,103.81899999999999
7090,Darnell Mooney,WR,161.8,121.79279268753587,157.9729674593947,150.73693250502293,142.154,193.20000000000002,16,2023->2024,150.73693250502293,142.154,150.73693250502293,142.154
9754,Quentin Johnston,WR,152.2,107.43900839162727,160.564146928377,149.93911922102706,92.225,174.70000000000002,15,2023->2024,149.93911922102706,92.225,149.93911922102706,92.225
6826,Cole Kmet,TE,137.1,185.90731172953332,143.400200197866,171.02982269344974,136.74800000000002,120.4,16,2023->2024,179.30863533865897,143.3673781515885,171.02982269344974,136.74800000000002
6803,Brandon Aiyuk,WR,48.1,230.55077807399388,209.36307969549884,213.6006193711979,207.434,62.400000000000006,7,2023->2024,227.84595354151344,221.2680734075778,213.6006193711979,207.434
4892,Baker Mayfield,QB,156.0,276.02065682038875,263.8721966360077,268.73158070976007,277.1,381.8,17,2023->2024,245.3408633552927,252.98088544783565,268.73158070976007,277.1
4381,Taysom Hill,TE,155.9,135.90703496890188,137.81621022152567,137.05254012047618,111.7954,103.34,8,2023->2024,143.68665973972605,117.20693090508156,137.05254012047618,111.7954
6794,Justin Jefferson,WR,8.0,280.91634991861605,285.35622168903956,284.4682473349549,293.913,317.48,17,2023->2024,299.735832450911,309.6874907778838,284.4682473349549,293.913
6804,Jordan Love,QB,73.2,295.6129105192056,290.6023537364136,292.60657644953045,303.8852,244.86,15,2023->2024,317.1070383163016,329.33004079892277,292.60657644953045,303.8852
1426,DeAndre Hopkins,WR,104.5,231.8470022876073,176.49313035838472,187.56390474422926,173.91,147.0,16,2023->2024,182.43985193060027,169.15895780969478,187.56390474422926,173.91
4033,David Njoku,TE,101.1,188.68474948752635,156.6362349538719,177.4677694007473,178.27900000000002,148.5,11,2023->2024,180.27122267000624,181.09526825579582,177.4677694007473,178.27900000000002
7547,Amon-Ra St. Brown,WR,6.2,295.4790980830349,296.154317426474,296.01927355778616,316.04699999999997,316.18,17,2023->2024,311.90680932793975,333.0094361184358,296.01927355778616,316.04699999999997
5906,Dawson Knox,TE,165.9,102.00274704742517,135.11467177524852,116.90311317494569,83.81000000000002,59.1,14,2023->2024,122.5618863431303,87.86687895168215,116.90311317494569,83.81000000000002
8112,Drake London,WR,21.5,193.97729849543123,243.4753073451197,233.575705575182,249.84900000000002,280.8,17,2023->2024,246.1118567952145,263.2585489017617,233.575705575182,249.84900000000002
9486,Dontayvion Wicks,WR,160.0,121.42945219810284,158.4468945491672,151.04340607895435,131.002,110.5,17,2023->2024,151.04340607895435,131.002,151.04340607895435,131.002
8138,James Cook III,RB,30.3,211.52877244553196,211.96566597172426,211.68168517969926,214.43800000000002,266.7,16,2023->2024,204.05968095904475,206.7167493888231,204.05968095904475,206.7167493888231
2374,Tyler Lockett,WR,106.6,196.4377782583713,175.65025001268307,179.80775566182075,184.22899999999998,121.0,17,2023->2024,174.8955928575346,179.19605335128665,179.80775566182075,184.22899999999998
11647,Kimani Vidal,RB,143.9,,147.04790796722315,147.04790796722315,,32.7,9,2023->2024,147.04790796722315,,147.04790796722315,
10222,Jayden Reed,WR,65.1,199.56325059978954,196.542127654275,197.1463522433779,206.142,197.0,17,2023->2024,203.36340110017014,212.64272837185817,197.1463522433779,206.142
4034,Christian McCaffrey,RB,1.4,369.92386106620955,340.0816906740627,352.01855883092145,,47.800000000000004,4,2023->2024,353.49402560788843,,353.49402560788843,
5022,Dallas Goedert,TE,105.5,149.99442232752136,154.7850689236448,151.67114863616456,164.30499999999998,103.6,10,2023->2024,154.06709342620778,166.90052137811253,151.67114863616456,164.30499999999998
11628,Marvin Harrison Jr.,WR,14.5,,260.16242197746055,260.16242197746055,224.00900000000001,196.5,17,2023->2024,274.12549855534365,236.03170027070246,260.16242197746055,224.00900000000001
11586,Blake Corum,RB,110.3,,158.12807982819263,158.12807982819263,115.804,33.5,15,2023->2024,140.6451666622297,103.0005100792288,140.6451666622297,103.0005100792288
8205,Isiah Pacheco,RB,19.8,229.28120889423133,229.69403572766598,229.52890499429208,243.40600000000003,56.900000000000006,7,2023->2024,230.490963002817,244.42622310274538,230.490963002817,244.42622310274538
5844,T.J. Hockenson,TE,118.7,218.17638401776716,149.6623771262028,194.1964816057196,,86.5,10,2023->2024,203.59669182785268,,194.1964816057196,
9502,Tank Dell,WR,57.5,220.80966114948276,201.80110003494752,205.60281225785457,222.938,140.0,14,2023->2024,212.08653723858853,229.96839352371333,205.60281225785457,222.938
8148,Jameson Williams,WR,107.8,109.23524945905325,175.17602818597985,161.98787244059454,167.212,212.20000000000002,15,2023->2024,157.56253050348315,162.64394027528425,161.98787244059454,167.212
5987,Alexander Mattison,RB,160.7,151.14757085301216,142.44688390214526,145.927158682492,69.479,137.4,14,2023->2024,145.927158682492,69.479,145.927158682492,69.479
4866,Saquon Barkley,RB,11.3,246.95944447859657,253.06483226886613,250.62267715275829,254.303,355.3,16,2023->2024,251.67314856801977,255.368897289703,251.67314856801977,255.368897289703
7608,Khalil Herbert,RB,136.4,154.15291180556952,149.27827330453917,151.22812870495133,88.40000000000002,31.500000000000004,11,2023->2024,151.22812870495133,88.40000000000002,151.22812870495133,88.40000000000002
6770,Joe Burrow,QB,59.7,252.74976374723803,297.8041306268934,273.024228843083,324.7136,381.82,17,2023->2024,295.8850263980837,351.9024392631332,273.024228843083,324.7136
11638,Ricky Pearsall,WR,162.7,,157.73797741630403,157.73797741630403,0.0,93.5,11,2023->2024,157.73797741630403,0.0,157.73797741630403,0.0
9999,Will Levis,QB,160.0,223.14358123689743,262.9778075306056,241.0689830690661,241.02940000000004,131.94,12,2023->2024,241.0689830690661,241.02940000000004,241.0689830690661,241.02940000000004
7611,Rhamondre Stevenson,RB,62.0,185.0327190736441,182.13182921609263,183.29218515911325,166.12399999999997,175.9,15,2023->2024,176.69239922246138,160.14238742885516,176.69239922246138,160.14238742885516
7591,Justin Fields,QB,134.7,305.72753730128454,269.05833356248985,283.72601505800776,263.6088,120.14,10,2023->2024,259.0301642510312,240.66397558946736,283.72601505800776,263.6088
2309,Amari Cooper,WR,159.4,165.16991774321,154.9057121788825,156.95855329174802,,0.0,0,2024->2025,156.95855329174802,,156.95855329174802,
2133,Davante Adams,WR,29.0,275.78097335755706,226.11671369894825,236.04956563067006,228.39500000000004,222.9,14,2024->2025,245.26919497595105,237.3156571454155,236.04956563067006,228.39500000000004
8183,Brock Purdy,QB,77.5,296.46118985874404,287.64303049093024,291.1702942380558,318.5018,187.38,9,2024->2025,305.3039278825712,333.9621262949561,291.1702942380558,318.5018
12534,Kyle Monangai,RB,156.8,,158.46491704784842,158.46491704784842,55.216,146.70000000000002,17,2024->2025,158.46491704784842,55.216,158.46491704784842,55.216
