sleeper_id,name,pos,adp,model,sleeper,sleeper_as_of,espn,espn_as_of,sheet,sheet_as_of,mean,mean_n_sources,pair,league,model_built,actual
10229,Rashee Rice,WR,35.4,187.31875000000002,183.3,2026-09-02,212.14856103600002,2026-09-03,219.56000000000003,2026-09-01,197.724280518,2,2026,keefamania,2026-09-02,
12527,Ashton Jeanty,RB,16.9,204.95625,211.4,2026-09-02,245.46735087000002,2026-09-03,231.58000000000004,2026-09-01,228.433675435,2,2026,keefamania,2026-09-02,
11564,Drake Maye,QB,47.2,323.74375,318.76,2026-09-02,328.715640704,2026-09-03,320.66200000000003,2026-09-01,323.737820352,2,2026,keefamania,2026-09-02,
7543,Travis Etienne Jr.,RB,42.6,198.15625,187.7,2026-09-02,223.193210336,2026-09-03,213.82,2026-09-01,205.44660516800002,2,2026,keefamania,2026-09-02,
11632,Malik Nabers,WR,31.0,178.60625,191.7,2026-09-02,200.44521964499998,2026-09-03,200.04,2026-09-01,196.0726098225,2,2026,keefamania,2026-09-02,
12481,Cam Skattebo,RB,42.6,197.625,180.2,2026-09-02,204.27959229800004,2026-09-03,212.54,2026-09-01,192.23979614900003,2,2026,keefamania,2026-09-02,
8146,Garrett Wilson,WR,49.1,176.375,183.4,2026-09-02,198.76826968000003,2026-09-03,194.38000000000002,2026-09-01,191.08413484000002,2,2026,keefamania,2026-09-02,
12518,Tyler Warren,TE,47.3,155.125,159.6,2026-09-02,167.396625527,2026-09-03,159.63000000000002,2026-09-01,163.49831276350002,2,2026,keefamania,2026-09-02,
7525,DeVonta Smith,WR,29.6,175.41875,189.20000000000002,2026-09-02,193.263118064,2026-09-03,192.95000000000002,2026-09-01,191.231559032,2,2026,keefamania,2026-09-02,
9997,Zay Flowers,WR,35.7,174.35625,187.70000000000002,2026-09-02,197.19553293400003,2026-09-03,201.14,2026-09-01,192.447766467,2,2026,keefamania,2026-09-02,
13287,Jeremiyah Love,RB,30.0,193.16250000000002,188.3,2026-09-02,243.112823416,2026-09-03,224.63000000000002,2026-09-01,215.70641170800002,2,2026,keefamania,2026-09-02,
7553,Kyle Pitts Sr.,TE,72.2,152.25625000000002,138.60000000000002,2026-09-02,144.52317852299998,2026-09-03,149.32000000000002,2026-09-01,141.56158926150002,2,2026,keefamania,2026-09-02,
6790,D'Andre Swift,RB,46.3,192.52499999999998,189.5,2026-09-02,193.95065829799998,2026-09-03,204.98999999999998,2026-09-01,191.725329149,2,2026,keefamania,2026-09-02,
4217,George Kittle,TE,83.6,150.875,138.3,2026-09-02,154.554690571,2026-09-03,151.48,2026-09-01,146.4273452855,2,2026,keefamania,2026-09-02,
8151,Kenneth Walker III,RB,15.8,191.03750000000002,225.5,2026-09-02,247.96403691000003,2026-09-03,236.48,2026-09-01,236.732018455,2,2026,keefamania,2026-09-02,
6904,Jalen Hurts,QB,56.4,309.82500000000005,308.53999999999996,2026-09-02,326.128404646,2026-09-03,320.56999999999994,2026-09-01,317.33420232300006,2,2026,keefamania,2026-09-02,
HOU,Houston Texans,DEF,97.6,143.4375,,,,,,,,,2026,keefamania,2026-09-02,
12517,Colston Loveland,TE,39.5,148.53750000000002,173.4,2026-09-02,165.651557465,2026-09-03,172.28,2026-09-01,169.52577873250002,2,2026,keefamania,2026-09-02,
12506,Harold Fannin Jr.,TE,70.9,147.2625,143.4,2026-09-02,146.434081405,2026-09-03,157.33,2026-09-01,144.9170407025,2,2026,keefamania,2026-09-02,
9484,Tucker Kraft,TE,60.5,147.15625,140.9,2026-09-02,137.95295795370004,2026-09-03,144.10999999999999,2026-09-01,139.42647897685,2,2026,keefamania,2026-09-02,
DEN,Denver Broncos,DEF,93.7,141.3125,,,,,,,,,2026,keefamania,2026-09-02,
7523,Trevor Lawrence,QB,83.8,307.38125,301.41999999999996,2026-09-02,299.941944074,2026-09-03,306.284,2026-09-01,300.680972037,2,2026,keefamania,2026-09-02,
12526,Tetairoa McMillan,WR,41.8,167.34375,182.5,2026-09-02,193.753990208,2026-09-03,192.85999999999999,2026-09-01,188.12699510400003,2,2026,keefamania,2026-09-02,
7526,Jaylen Waddle,WR,40.5,166.175,182.5,2026-09-02,174.017139429,2026-09-03,173.08,2026-09-01,178.2585697145,2,2026,keefamania,2026-09-02,
SEA,Seattle Seahawks,DEF,80.1,139.1875,,,,,,,,,2026,keefamania,2026-09-02,
6801,Tee Higgins,WR,33.4,165.64375,184.9,2026-09-02,181.46408141999999,2026-09-03,186.13,2026-09-01,183.18204071000002,2,2026,keefamania,2026-09-02,
5022,Dallas Goedert,TE,105.4,144.5,109.5,2026-09-02,141.11768274,2026-09-03,146.96,2026-09-01,125.30884137000001,2,2026,keefamania,2026-09-02,
11533,Brandon Aubrey,K,85.7,159.375,,,,,,,,,2026,keefamania,2026-09-02,
2133,Davante Adams,WR,56.5,164.89999999999998,159.0,2026-09-02,198.105794874,2026-09-03,187.77,2026-09-01,178.55289743699998,2,2026,keefamania,2026-09-02,
4046,Patrick Mahomes II,QB,102.5,304.29999999999995,284.68,2026-09-02,299.85334250200003,2026-09-03,302.33,2026-09-01,292.266671251,2,2026,keefamania,2026-09-02,
3451,Ka'imi Fairbairn,K,117.4,157.78125,,,,,,,,,2026,keefamania,2026-09-02,
LAR,Los Angeles Rams,DEF,111.0,137.0625,,,,,,,,,2026,keefamania,2026-09-02,
11560,Caleb Williams,QB,67.0,302.28125,297.34,2026-09-02,288.08033087,2026-09-03,301.62800000000004,2026-09-01,292.710165435,2,2026,keefamania,2026-09-02,
1466,Travis Kelce,TE,94.1,141.41875,136.4,2026-09-02,139.864368811,2026-09-03,144.13000000000002,2026-09-01,138.1321844055,2,2026,keefamania,2026-09-02,
8259,Cameron Dicker,K,121.9,156.1875,,,,,,,,,2026,keefamania,2026-09-02,
11635,Ladd McConkey,WR,44.8,162.03125,187.7,2026-09-02,180.438801679,2026-09-03,178.31000000000003,2026-09-01,184.06940083950002,2,2026,keefamania,2026-09-02,
8155,Breece Hall,RB,34.9,181.05,192.5,2026-09-02,245.87575713100003,2026-09-03,221.95999999999995,2026-09-01,219.1878785655,2,2026,keefamania,2026-09-02,
PHI,Philadelphia Eagles,DEF,134.1,134.9375,,,,,,,,,2026,keefamania,2026-09-02,
8228,Jaylen Warren,RB,77.0,180.09375,152.60000000000002,2026-09-02,170.36048944299998,2026-09-03,174.88,2026-09-01,161.48024472150001,2,2026,keefamania,2026-09-02,
11786,Cam Little,K,129.3,154.59375,,,,,,,,,2026,keefamania,2026-09-02,
12514,Emeka Egbuka,WR,45.2,159.69375000000002,185.5,2026-09-02,192.835455808,2026-09-03,191.42000000000002,2026-09-01,189.16772790400003,2,2026,keefamania,2026-09-02,
MIN,Minnesota Vikings,DEF,106.2,132.8125,,,,,,,,,2026,keefamania,2026-09-02,
6797,Justin Herbert,QB,70.1,298.98749999999995,293.48,2026-09-02,292.99793284199995,2026-09-03,299.314,2026-09-01,293.238966421,2,2026,keefamania,2026-09-02,
10859,Sam LaPorta,TE,63.1,138.01875,158.5,2026-09-02,149.41008511599998,2026-09-03,149.22,2026-09-01,153.95504255800003,2,2026,keefamania,2026-09-02,
2747,Jason Myers,K,121.5,153.0,,,,,,,,,2026,keefamania,2026-09-02,
7611,Rhamondre Stevenson,RB,79.0,177.8625,154.5,2026-09-02,181.413669644,2026-09-03,171.14,2026-09-01,167.95683482200002,2,2026,keefamania,2026-09-02,
421,Matthew Stafford,QB,99.7,297.7125,276.21999999999997,2026-09-02,301.384176187,2026-09-03,293.92999999999995,2026-09-01,288.8020880935,2,2026,keefamania,2026-09-02,
5189,Eddy Pineiro,K,162.7,151.40625,,,,,,,,,2026,keefamania,2026-09-02,
PIT,Pittsburgh Steelers,DEF,136.7,130.6875,,,,,,,,,2026,keefamania,2026-09-02,
4881,Lamar Jackson,QB,38.2,295.90625,324.0,2026-09-02,330.112621612,2026-09-03,324.494,2026-09-01,327.056310806,2,2026,keefamania,2026-09-02,
12711,Tyler Loop,K,150.7,149.8125,,,,,,,,,2026,keefamania,2026-09-02,
11563,Bo Nix,QB,98.8,295.48125000000005,293.72,2026-09-02,303.001866964,2026-09-03,298.298,2026-09-01,298.360933482,2,2026,keefamania,2026-09-02,
NE,New England Patriots,DEF,130.6,128.5625,,,,,,,,,2026,keefamania,2026-09-02,
12512,Quinshon Judkins,RB,54.3,173.6125,180.0,2026-09-02,209.655063085,2026-09-03,199.82,2026-09-01,194.82753154250003,2,2026,keefamania,2026-09-02,
7839,Evan McPherson,K,169.9,148.21875,,,,,,,,,2026,keefamania,2026-09-02,
5927,Terry McLaurin,WR,54.1,154.16875,176.8,2026-09-02,178.83499401800003,2026-09-03,175.24000000000004,2026-09-01,177.817497009,2,2026,keefamania,2026-09-02,
12529,TreVeyon Henderson,RB,66.3,173.29375,153.5,2026-09-02,177.773404013,2026-09-03,174.26000000000002,2026-09-01,165.6367020065,2,2026,keefamania,2026-09-02,
11566,Jayden Daniels,QB,54.4,293.25,306.72,2026-09-02,323.078683394,2026-09-03,322.424,2026-09-01,314.899341697,2,2026,keefamania,2026-09-02,
8183,Brock Purdy,QB,98.3,293.0375,299.2,2026-09-02,302.638092322,2026-09-03,305.7,2026-09-01,300.919046161,2,2026,keefamania,2026-09-02,
JAX,Jacksonville Jaguars,DEF,160.4,126.4375,,,,,,,,,2026,keefamania,2026-09-02,
2020,Cairo Santos,K,183.5,146.625,,,,,,,,,2026,keefamania,2026-09-02,
3294,Dak Prescott,QB,73.9,291.86875,299.88,2026-09-02,295.54667696999996,2026-09-03,305.76199999999994,2026-09-01,297.71333848499995,2,2026,keefamania,2026-09-02,
8110,Jake Ferguson,TE,116.7,130.475,124.80000000000001,2026-09-02,129.663168038,2026-09-03,130.16,2026-09-01,127.23158401900001,2,2026,keefamania,2026-09-02,
10236,Dalton Kincaid,TE,97.3,130.36875,130.60000000000002,2026-09-02,125.174274784,2026-09-03,131.62,2026-09-01,127.887137392,2,2026,keefamania,2026-09-02,
11539,Jake Bates,K,142.5,145.03125,,,,,,,,,2026,keefamania,2026-09-02,
11584,Bucky Irving,RB,55.4,170.21249999999998,179.3,2026-09-02,187.37892941,2026-09-03,199.57000000000002,2026-09-01,183.339464705,2,2026,keefamania,2026-09-02,
8148,Jameson Williams,WR,65.9,150.98125,176.20000000000002,2026-09-02,176.147245795,2026-09-03,185.19,2026-09-01,176.1736228975,2,2026,keefamania,2026-09-02,
LAC,Los Angeles Chargers,DEF,143.0,124.3125,,,,,,,,,2026,keefamania,2026-09-02,
11620,Rome Odunze,WR,66.7,150.2375,173.9,2026-09-02,182.470040426,2026-09-03,174.12,2026-09-01,178.18502021300003,2,2026,keefamania,2026-09-02,
8167,Christian Watson,WR,68.0,150.13125000000002,176.1,2026-09-02,160.31231703999998,2026-09-03,167.79000000000002,2026-09-01,168.20615851999997,2,2026,keefamania,2026-09-02,
12713,Andy Borregales,K,186.6,143.4375,,,,,,,,,2026,keefamania,2026-09-02,
BAL,Baltimore Ravens,DEF,166.6,122.1875,,,,,,,,,2026,keefamania,2026-09-02,
2216,Mike Evans,WR,69.1,148.53750000000002,185.2,2026-09-02,151.2130779,2026-09-03,163.1,2026-09-01,168.20653894999998,2,2026,keefamania,2026-09-02,
3214,Hunter Henry,TE,127.2,127.39375000000001,124.5,2026-09-02,122.038670029,2026-09-03,125.05000000000001,2026-09-01,123.26933501449999,2,2026,keefamania,2026-09-02,
6650,Chase McLaughlin,K,145.5,141.84375,,,,,,,,,2026,keefamania,2026-09-02,
GB,Green Bay Packers,DEF,,120.0625,,,,,,,,,2026,keefamania,2026-09-02,
