sleeper_id,name,pos,adp,usage,curve,blend,lines,actual,games_actual,pair,blend_rank,curve_rank,blend_rank_lin,curve_rank_lin,blend_tail,curve_tail
6804,Jordan Love,QB,78.7,295.5609358260646,283.3575992152733,288.23893385958985,312.3852,244.86,15,2023->2024,286.8403710848582,281.0266612573873,286.84037108485825,281.02666125738733,286.8403710848582,281.0266612573873
7526,Jaylen Waddle,WR,30.9,177.93790423946524,188.5223158950499,186.40543356393297,199.614,120.6,15,2023->2024,184.71484049617058,186.4090745603469,189.37930412707703,192.23965409897997,189.379304127077,192.23965409897994
7670,Joshua Palmer,WR,122.5,141.15275072557313,141.89968251106137,141.75029615396372,148.767,87.9,15,2023->2024,143.56136168223296,144.16351442139788,140.02589005591966,139.74417488850628,140.02589005591975,139.74417488850636
5001,Dalton Schultz,TE,143.7,124.73876993554417,112.67012935141656,120.51474573109951,124.729,91.7,17,2023->2024,121.32775066126128,114.99300058045019,121.32775066126126,114.99300058045011,121.32775066126128,114.99300058045019
7528,Najee Harris,RB,55.9,174.00648716522034,170.68190607336976,172.84288378307264,161.02400000000003,186.6,17,2023->2024,173.9505084215763,173.84654789766586,177.8220503507601,184.9080962667625,177.82205035076007,184.9080962667624
8131,Isaiah Likely,TE,166.4,93.56330802703185,106.78531769873243,98.19101141212704,76.058,102.7,15,2023->2024,100.10607541594972,112.25692913822577,100.1060754159497,112.25692913822571,100.10607541594972,112.25692913822577
2449,Stefon Diggs,WR,44.2,198.68350371201774,176.40529384385644,180.8609358174887,194.42900000000003,98.42,8,2023->2024,179.73270057932152,174.99499979614745,184.25104836613895,180.64293452966925,184.25104836613892,180.64293452966922
9756,Jordan Addison,WR,127.3,165.60421282328406,140.59866477264933,145.59977438277627,171.836,181.0,15,2023->2024,147.90547109238184,143.48078565965628,144.00525327217466,138.6055133843973,144.00525327217474,138.6055133843974
10232,Michael Wilson,WR,165.8,122.11896777264712,131.65444394634818,129.74734871160797,115.36200000000001,101.0,16,2023->2024,134.2523720305897,137.28572309507533,126.52823906812925,127.63055689199977,126.52823906812938,127.63055689199993
1373,Geno Smith,QB,159.4,259.61979897236455,251.36219702751683,256.7296382916678,284.5766,281.0,17,2023->2024,259.101725213632,258.1395882331287,259.101725213632,258.1395882331288,259.10172521363194,258.1395882331286
2197,Brandin Cooks,WR,117.7,144.48804963211902,143.25271120934303,143.49977889389822,126.565,56.6,10,2023->2024,145.3530260349237,145.56927013562486,142.53579962292318,142.04773712062422,142.53579962292324,142.0477371206243
5892,David Montgomery,RB,51.1,214.70792486274792,173.67779039530518,200.34737779914295,190.519,203.72,14,2023->2024,201.12582118359418,175.90191435088013,205.21591299009032,187.58789094086904,205.21591299009026,187.587890940869
5947,Jakobi Meyers,WR,160.4,174.73215761167324,132.77524991256763,141.16663145238877,133.1168,174.5,15,2023->2024,145.70004960656144,138.44202260528348,138.7637847657762,129.7716915543019,138.76378476577628,129.771691554302
