season,week,game_id,team,player_id,pos
2025,5,2025_05_TEN_ARI,TEN,00-0037594,RB
2025,5,2025_05_TEN_ARI,TEN,00-0037809,TE
2025,5,2025_05_TEN_ARI,TEN,00-0039032,RB
2025,5,2025_05_TEN_ARI,TEN,00-0039648,TE
2025,5,2025_05_TEN_ARI,TEN,00-0040170,WR
2025,5,2025_05_TEN_ARI,TEN,00-0040584,TE
2025,5,2025_05_TEN_ARI,TEN,00-0040676,QB
2025,5,2025_05_TEN_ARI,TEN,00-0040705,WR
2025,5,2025_05_WAS_LAC,LAC,00-0030279,WR
2025,5,2025_05_WAS_LAC,LAC,00-0034270,TE
2025,5,2025_05_WAS_LAC,LAC,00-0036355,QB
2025,5,2025_05_WAS_LAC,LAC,00-0037012,QB
2025,5,2025_05_WAS_LAC,LAC,00-0037617,RB
2025,5,2025_05_WAS_LAC,LAC,00-0037654,TE
2025,5,2025_05_WAS_LAC,LAC,00-0038544,WR
2025,5,2025_05_WAS_LAC,LAC,00-0038614,RB
2025,5,2025_05_WAS_LAC,LAC,00-0039391,RB
2025,5,2025_05_WAS_LAC,LAC,00-0039915,WR
2025,5,2025_05_WAS_LAC,LAC,00-0040184,WR
2025,5,2025_05_WAS_LAC,LAC,00-0040189,TE
2025,5,2025_05_WAS_LAC,LAC,00-0040666,RB
2025,5,2025_05_WAS_LAC,LAC,00-0040727,WR
2025,5,2025_05_WAS_LAC,WAS,00-0030061,TE
2025,5,2025_05_WAS_LAC,WAS,00-0032398,WR
2025,5,2025_05_WAS_LAC,WAS,00-0033955,RB
2025,5,2025_05_WAS_LAC,WAS,00-0035719,WR
2025,5,2025_05_WAS_LAC,WAS,00-0036628,TE
2025,5,2025_05_WAS_LAC,WAS,00-0037524,WR
2025,5,2025_05_WAS_LAC,WAS,00-0038611,RB
2025,5,2025_05_WAS_LAC,WAS,00-0039355,WR
2025,5,2025_05_WAS_LAC,WAS,00-0039686,TE
2025,5,2025_05_WAS_LAC,WAS,00-0039910,QB
2025,5,2025_05_WAS_LAC,WAS,00-0039912,TE
2025,5,2025_05_WAS_LAC,WAS,00-0040164,WR
2025,5,2025_05_WAS_LAC,WAS,00-0040242,RB
2025,6,2025_06_ARI_IND,ARI,00-0033119,QB
2025,6,2025_06_ARI_IND,ARI,00-0033891,WR
2025,6,2025_06_ARI_IND,ARI,00-0035500,WR
2025,6,2025_06_ARI_IND,ARI,00-0036646,WR
2025,6,2025_06_ARI_IND,ARI,00-0036924,RB
2025,6,2025_06_ARI_IND,ARI,00-0037157,RB
2025,6,2025_06_ARI_IND,ARI,00-0037744,TE
2025,6,2025_06_ARI_IND,ARI,00-0038559,WR
2025,6,2025_06_ARI_IND,ARI,00-0038705,RB
2025,6,2025_06_ARI_IND,ARI,00-0039041,TE
2025,6,2025_06_ARI_IND,ARI,00-0039849,WR
2025,6,2025_06_ARI_IND,IND,00-0032104,RB
2025,6,2025_06_ARI_IND,IND,00-0033217,TE
2025,6,2025_06_ARI_IND,IND,00-0035021,WR
2025,6,2025_06_ARI_IND,IND,00-0035710,QB
2025,6,2025_06_ARI_IND,IND,00-0036223,RB
2025,6,2025_06_ARI_IND,IND,00-0036252,WR
2025,6,2025_06_ARI_IND,IND,00-0037292,TE
2025,6,2025_06_ARI_IND,IND,00-0037664,WR
2025,6,2025_06_ARI_IND,IND,00-0038997,WR
2025,6,2025_06_ARI_IND,IND,00-0039816,WR
2025,6,2025_06_ARI_IND,IND,00-0040128,TE
2025,6,2025_06_ARI_IND,IND,00-0040179,RB
2025,6,2025_06_BUF_ATL,ATL,00-0034854,WR
2025,6,2025_06_BUF_ATL,ATL,00-0035359,WR
2025,6,2025_06_BUF_ATL,ATL,00-0036429,TE
2025,6,2025_06_BUF_ATL,ATL,00-0036825,TE
2025,6,2025_06_BUF_ATL,ATL,00-0036970,TE
2025,6,2025_06_BUF_ATL,ATL,00-0037238,WR
2025,6,2025_06_BUF_ATL,ATL,00-0037263,RB
2025,6,2025_06_BUF_ATL,ATL,00-0037277,TE
2025,6,2025_06_BUF_ATL,ATL,00-0038542,RB
2025,6,2025_06_BUF_ATL,ATL,00-0039394,WR
2025,6,2025_06_BUF_ATL,ATL,00-0039917,QB
2025,6,2025_06_BUF_ATL,BUF,00-0034857,QB
2025,6,2025_06_BUF_ATL,BUF,00-0035537,RB
2025,6,2025_06_BUF_ATL,BUF,00-0035689,TE
2025,6,2025_06_BUF_ATL,BUF,00-0036187,RB
2025,6,2025_06_BUF_ATL,BUF,00-0036980,WR
2025,6,2025_06_BUF_ATL,BUF,00-0036988,WR
2025,6,2025_06_BUF_ATL,BUF,00-0037248,RB
2025,6,2025_06_BUF_ATL,BUF,00-0037261,WR
2025,6,2025_06_BUF_ATL,BUF,00-0038679,WR
2025,6,2025_06_BUF_ATL,BUF,00-0039875,RB
2025,6,2025_06_BUF_ATL,BUF,00-0039901,WR
2025,6,2025_06_BUF_ATL,BUF,00-0040194,TE
2025,6,2025_06_CHI_WAS,CHI,00-0034798,TE
2025,6,2025_06_CHI_WAS,CHI,00-0034827,WR
2025,6,2025_06_CHI_WAS,CHI,00-0035208,WR
2025,6,2025_06_CHI_WAS,CHI,00-0036275,RB
2025,6,2025_06_CHI_WAS,CHI,00-0036290,TE
2025,6,2025_06_CHI_WAS,CHI,00-0039021,RB
2025,6,2025_06_CHI_WAS,CHI,00-0039918,QB
2025,6,2025_06_CHI_WAS,CHI,00-0039919,WR
2025,6,2025_06_CHI_WAS,CHI,00-0040126,TE
2025,6,2025_06_CHI_WAS,CHI,00-0040236,RB
2025,6,2025_06_CHI_WAS,CHI,00-0040735,WR
2025,6,2025_06_CHI_WAS,WAS,00-0030061,TE
2025,6,2025_06_CHI_WAS,WAS,00-0032398,WR
2025,6,2025_06_CHI_WAS,WAS,00-0033955,RB
2025,6,2025_06_CHI_WAS,WAS,00-0035719,WR
2025,6,2025_06_CHI_WAS,WAS,00-0036628,TE
2025,6,2025_06_CHI_WAS,WAS,00-0037524,WR
2025,6,2025_06_CHI_WAS,WAS,00-0038611,RB
2025,6,2025_06_CHI_WAS,WAS,00-0039355,WR
2025,6,2025_06_CHI_WAS,WAS,00-0039686,TE
2025,6,2025_06_CHI_WAS,WAS,00-0039910,QB
2025,6,2025_06_CHI_WAS,WAS,00-0039912,TE
2025,6,2025_06_CHI_WAS,WAS,00-0040164,WR
2025,6,2025_06_CHI_WAS,WAS,00-0040242,RB
2025,6,2025_06_CHI_WAS,WAS,00-0040315,WR
2025,6,2025_06_CIN_GB,CIN,00-0026158,QB
2025,6,2025_06_CIN_GB,CIN,00-0034613,TE
2025,6,2025_06_CIN_GB,CIN,00-0034829,TE
2025,6,2025_06_CIN_GB,CIN,00-0035631,TE
2025,6,2025_06_CIN_GB,CIN,00-0035644,TE
2025,6,2025_06_CIN_GB,CIN,00-0036410,WR
2025,6,2025_06_CIN_GB,CIN,00-0036900,WR
2025,6,2025_06_CIN_GB,CIN,00-0038619,WR
2025,6,2025_06_CIN_GB,CIN,00-0038839,WR
2025,6,2025_06_CIN_GB,GB,00-0035700,RB
2025,6,2025_06_CIN_GB,GB,00-0036264,QB
2025,6,2025_06_CIN_GB,GB,00-0037306,TE
2025,6,2025_06_CIN_GB,GB,00-0037816,WR
2025,6,2025_06_CIN_GB,GB,00-0038393,WR
2025,6,2025_06_CIN_GB,GB,00-0038465,WR
2025,6,2025_06_CIN_GB,GB,00-0038685,RB
2025,6,2025_06_CIN_GB,GB,00-0038797,RB
2025,6,2025_06_CIN_GB,GB,00-0038809,TE
2025,6,2025_06_CIN_GB,GB,00-0038996,TE
2025,6,2025_06_CIN_GB,GB,00-0039144,TE
2025,6,2025_06_CIN_GB,GB,00-0040009,WR
2025,6,2025_06_CIN_GB,GB,00-0040667,WR
2025,6,2025_06_CLE_PIT,CLE,00-0033885,TE
2025,6,2025_06_CLE_PIT,CLE,00-0036407,WR
2025,6,2025_06_CLE_PIT,CLE,00-0037267,RB
2025,6,2025_06_CLE_PIT,CLE,00-0038710,TE
2025,6,2025_06_CLE_PIT,CLE,00-0039379,WR
2025,6,2025_06_CLE_PIT,CLE,00-0039920,WR
2025,6,2025_06_CLE_PIT,CLE,00-0040162,RB
2025,6,2025_06_CLE_PIT,CLE,00-0040259,WR
2025,6,2025_06_CLE_PIT,CLE,00-0040663,TE
2025,6,2025_06_CLE_PIT,CLE,00-0040704,QB
2025,6,2025_06_CLE_PIT,CLE,00-0040782,WR
2025,6,2025_06_CLE_PIT,CLE,00-0040784,RB
2025,6,2025_06_CLE_PIT,PIT,00-0023459,QB
2025,6,2025_06_CLE_PIT,PIT,00-0033858,TE
2025,6,2025_06_CLE_PIT,PIT,00-0034771,QB
2025,6,2025_06_CLE_PIT,PIT,00-0035298,WR
2025,6,2025_06_CLE_PIT,PIT,00-0035640,WR
2025,6,2025_06_CLE_PIT,PIT,00-0036862,WR
2025,6,2025_06_CLE_PIT,PIT,00-0036894,TE
2025,6,2025_06_CLE_PIT,PIT,00-0036919,RB
2025,6,2025_06_CLE_PIT,PIT,00-0037228,RB
2025,6,2025_06_CLE_PIT,PIT,00-0037304,TE
2025,6,2025_06_CLE_PIT,PIT,00-0038558,TE
2025,6,2025_06_CLE_PIT,PIT,00-0039739,WR
2025,6,2025_06_CLE_PIT,PIT,00-0040142,RB
2025,6,2025_06_CLE_PIT,PIT,00-0040534,WR
2025,6,2025_06_DAL_CAR,CAR,00-0034983,WR
2025,6,2025_06_DAL_CAR,CAR,00-0036139,RB
2025,6,2025_06_DAL_CAR,CAR,00-0036425,RB
2025,6,2025_06_DAL_CAR,CAR,00-0037005,TE
2025,6,2025_06_DAL_CAR,CAR,00-0037282,TE
2025,6,2025_06_DAL_CAR,CAR,00-0038840,WR
2025,6,2025_06_DAL_CAR,CAR,00-0039150,QB
2025,6,2025_06_DAL_CAR,CAR,00-0039342,WR
2025,6,2025_06_DAL_CAR,CAR,00-0040124,WR
2025,6,2025_06_DAL_CAR,CAR,00-0040187,TE
2025,6,2025_06_DAL_CAR,CAR,00-0040218,WR
2025,6,2025_06_DAL_CAR,CAR,00-0040644,RB
2025,6,2025_06_DAL_CAR,DAL,00-0033077,QB
2025,6,2025_06_DAL_CAR,DAL,00-0035639,WR
2025,6,2025_06_DAL_CAR,DAL,00-0036997,RB
2025,6,2025_06_DAL_CAR,DAL,00-0037247,WR
2025,6,2025_06_DAL_CAR,DAL,00-0037666,WR
2025,6,2025_06_DAL_CAR,DAL,00-0038041,TE
2025,6,2025_06_DAL_CAR,DAL,00-0038547,TE
2025,6,2025_06_DAL_CAR,DAL,00-0038738,RB
2025,6,2025_06_DAL_CAR,DAL,00-0038740,WR
2025,6,2025_06_DAL_CAR,DAL,00-0039410,WR
2025,6,2025_06_DAL_CAR,DAL,00-0039530,TE
2025,6,2025_06_DAL_CAR,DAL,00-0040586,RB
2025,6,2025_06_DEN_NYJ,DEN,00-0033881,TE
2025,6,2025_06_DEN_NYJ,DEN,00-0034348,WR
2025,6,2025_06_DEN_NYJ,DEN,00-0034487,WR
2025,6,2025_06_DEN_NYJ,DEN,00-0036158,RB
2025,6,2025_06_DEN_NYJ,DEN,00-0036422,TE
2025,6,2025_06_DEN_NYJ,DEN,00-0036727,RB
2025,6,2025_06_DEN_NYJ,DEN,00-0038783,TE
2025,6,2025_06_DEN_NYJ,DEN,00-0038794,RB
2025,6,2025_06_DEN_NYJ,DEN,00-0038976,WR
2025,6,2025_06_DEN_NYJ,DEN,00-0039732,QB
2025,6,2025_06_DEN_NYJ,DEN,00-0039868,WR
2025,6,2025_06_DEN_NYJ,DEN,00-0040134,WR
2025,6,2025_06_DEN_NYJ,DEN,00-0040730,RB
2025,6,2025_06_DEN_NYJ,NYJ,00-0033943,WR
2025,6,2025_06_DEN_NYJ,NYJ,00-0034959,RB
2025,6,2025_06_DEN_NYJ,NYJ,00-0036427,WR
2025,6,2025_06_DEN_NYJ,NYJ,00-0036945,QB
2025,6,2025_06_DEN_NYJ,NYJ,00-0037740,WR
2025,6,2025_06_DEN_NYJ,NYJ,00-0037805,TE
2025,6,2025_06_DEN_NYJ,NYJ,00-0038120,RB
2025,6,2025_06_DEN_NYJ,NYJ,00-0039798,RB
2025,6,2025_06_DEN_NYJ,NYJ,00-0040582,WR
2025,6,2025_06_DEN_NYJ,NYJ,00-0040736,TE
2025,6,2025_06_DET_KC,DET,00-0032464,WR
2025,6,2025_06_DET_KC,DET,00-0033106,QB
2025,6,2025_06_DET_KC,DET,00-0034073,TE
2025,6,2025_06_DET_KC,DET,00-0035685,RB
2025,6,2025_06_DET_KC,DET,00-0036754,TE
2025,6,2025_06_DET_KC,DET,00-0036963,WR
2025,6,2025_06_DET_KC,DET,00-0037240,WR
2025,6,2025_06_DET_KC,DET,00-0039065,TE
2025,6,2025_06_DET_KC,DET,00-0039139,RB
2025,6,2025_06_DET_KC,DET,00-0040669,WR
2025,6,2025_06_DET_KC,KC,00-0030506,TE
2025,6,2025_06_DET_KC,KC,00-0033757,TE
2025,6,2025_06_DET_KC,KC,00-0033857,WR
2025,6,2025_06_DET_KC,KC,00-0033873,QB
2025,6,2025_06_DET_KC,KC,00-0033923,RB
2025,6,2025_06_DET_KC,KC,00-0035662,WR
2025,6,2025_06_DET_KC,KC,00-0036637,TE
2025,6,2025_06_DET_KC,KC,00-0037197,RB
2025,6,2025_06_DET_KC,KC,00-0038104,WR
2025,6,2025_06_DET_KC,KC,00-0038519,WR
2025,6,2025_06_DET_KC,KC,00-0039894,WR
2025,6,2025_06_DET_KC,KC,00-0040078,RB
2025,6,2025_06_DET_KC,KC,00-0040646,WR
2025,6,2025_06_LAC_MIA,LAC,00-0030279,WR
2025,6,2025_06_LAC_MIA,LAC,00-0034159,TE
2025,6,2025_06_LAC_MIA,LAC,00-0034270,TE
2025,6,2025_06_LAC_MIA,LAC,00-0036355,QB
2025,6,2025_06_LAC_MIA,LAC,00-0037617,RB
2025,6,2025_06_LAC_MIA,LAC,00-0037654,TE
2025,6,2025_06_LAC_MIA,LAC,00-0039391,RB
2025,6,2025_06_LAC_MIA,LAC,00-0039915,WR
2025,6,2025_06_LAC_MIA,LAC,00-0040184,WR
2025,6,2025_06_LAC_MIA,LAC,00-0040189,TE
2025,6,2025_06_LAC_MIA,LAC,00-0040727,WR
2025,6,2025_06_LAC_MIA,MIA,00-0031610,TE
2025,6,2025_06_LAC_MIA,MIA,00-0035125,RB
2025,6,2025_06_LAC_MIA,MIA,00-0036182,WR
2025,6,2025_06_LAC_MIA,MIA,00-0036212,QB
2025,6,2025_06_LAC_MIA,MIA,00-0036613,WR
2025,6,2025_06_LAC_MIA,MIA,00-0036620,WR
2025,6,2025_06_LAC_MIA,MIA,00-0037348,TE
2025,6,2025_06_LAC_MIA,MIA,00-0038720,TE
2025,6,2025_06_LAC_MIA,MIA,00-0039040,RB
2025,6,2025_06_LAC_MIA,MIA,00-0039880,WR
2025,6,2025_06_LAC_MIA,MIA,00-0040198,RB
2025,6,2025_06_LA_BAL,BAL,00-0030564,WR
2025,6,2025_06_LA_BAL,BAL,00-0032764,RB
2025,6,2025_06_LA_BAL,BAL,00-0033662,QB
2025,6,2025_06_LA_BAL,BAL,00-0034753,TE
2025,6,2025_06_LA_BAL,BAL,00-0034975,RB
2025,6,2025_06_LA_BAL,BAL,00-0035993,QB
2025,6,2025_06_LA_BAL,BAL,00-0036550,WR
2025,6,2025_06_LA_BAL,BAL,00-0036630,WR
2025,6,2025_06_LA_BAL,BAL,00-0037340,TE
2025,6,2025_06_LA_BAL,BAL,00-0037838,TE
2025,6,2025_06_LA_BAL,BAL,00-0038046,TE
2025,6,2025_06_LA_BAL,BAL,00-0038454,RB
2025,6,2025_06_LA_BAL,BAL,00-0039064,WR
2025,6,2025_06_LA_BAL,BAL,00-0039796,RB
2025,6,2025_06_LA_BAL,BAL,00-0040075,WR
2025,6,2025_06_LA_BAL,LA,00-0026498,QB
2025,6,2025_06_LA_BAL,LA,00-0031381,WR
2025,6,2025_06_LA_BAL,LA,00-0033110,TE
2025,6,2025_06_LA_BAL,LA,00-0037840,RB
2025,6,2025_06_LA_BAL,LA,00-0038359,WR
2025,6,2025_06_LA_BAL,LA,00-0039074,TE
2025,6,2025_06_LA_BAL,LA,00-0039075,WR
2025,6,2025_06_LA_BAL,LA,00-0039738,RB
2025,6,2025_06_LA_BAL,LA,00-0039751,WR
2025,6,2025_06_LA_BAL,LA,00-0040590,WR
2025,6,2025_06_LA_BAL,LA,00-0040737,TE
2025,6,2025_06_NE_NO,NE,00-0031588,WR
2025,6,2025_06_NE_NO,NE,00-0032392,TE
2025,6,2025_06_NE_NO,NE,00-0033090,TE
2025,6,2025_06_NE_NO,NE,00-0033555,WR
2025,6,2025_06_NE_NO,NE,00-0036875,RB
2025,6,2025_06_NE_NO,NE,00-0038608,WR
2025,6,2025_06_NE_NO,NE,00-0038621,WR
2025,6,2025_06_NE_NO,NE,00-0039305,RB
2025,6,2025_06_NE_NO,NE,00-0039851,QB
2025,6,2025_06_NE_NO,NE,00-0040131,WR
2025,6,2025_06_NE_NO,NE,00-0040563,WR
2025,6,2025_06_NE_NO,NE,00-0040734,RB
2025,6,2025_06_NE_NO,NO,00-0031236,WR
2025,6,2025_06_NE_NO,NO,00-0033357,QB
2025,6,2025_06_NE_NO,NO,00-0033906,RB
2025,6,2025_06_NE_NO,NO,00-0034981,TE
2025,6,2025_06_NE_NO,NO,00-0036040,TE
2025,6,2025_06_NE_NO,NO,00-0036741,TE
2025,6,2025_06_NE_NO,NO,00-0037239,WR
2025,6,2025_06_NE_NO,NO,00-0037545,WR
2025,6,2025_06_NE_NO,NO,00-0038551,RB
2025,6,2025_06_NE_NO,NO,00-0039376,QB
2025,6,2025_06_NE_NO,NO,00-0039424,WR
2025,6,2025_06_NE_NO,NO,00-0039623,WR
2025,6,2025_06_PHI_NYG,NYG,00-0029263,QB
2025,6,2025_06_PHI_NYG,NYG,00-0031484,TE
2025,6,2025_06_PHI_NYG,NYG,00-0035250,RB
2025,6,2025_06_PHI_NYG,NYG,00-0035406,WR
2025,6,2025_06_PHI_NYG,NYG,00-0035645,WR
2025,6,2025_06_PHI_NYG,NYG,00-0038115,TE
2025,6,2025_06_PHI_NYG,NYG,00-0038117,WR
2025,6,2025_06_PHI_NYG,NYG,00-0038938,WR
2025,6,2025_06_PHI_NYG,NYG,00-0039384,RB
2025,6,2025_06_PHI_NYG,NYG,00-0039847,TE
2025,6,2025_06_PHI_NYG,NYG,00-0040432,WR
2025,6,2025_06_PHI_NYG,NYG,00-0040691,QB
2025,6,2025_06_PHI_NYG,NYG,00-0040715,RB
2025,6,2025_06_PHI_NYG,PHI,00-0034351,TE
2025,6,2025_06_PHI_NYG,PHI,00-0034844,RB
2025,6,2025_06_PHI_NYG,PHI,00-0035676,WR
2025,6,2025_06_PHI_NYG,PHI,00-0036265,RB
2025,6,2025_06_PHI_NYG,PHI,00-0036389,QB
2025,6,2025_06_PHI_NYG,PHI,00-0036876,TE
2025,6,2025_06_PHI_NYG,PHI,00-0036912,WR
2025,6,2025_06_PHI_NYG,PHI,00-0037614,WR
2025,6,2025_06_PHI_NYG,PHI,00-0037741,WR
2025,6,2025_06_PHI_NYG,PHI,00-0038564,TE
2025,6,2025_06_PHI_NYG,PHI,00-0039746,RB
2025,6,2025_06_SEA_JAX,JAX,00-0033246,TE
2025,6,2025_06_SEA_JAX,JAX,00-0033375,WR
2025,6,2025_06_SEA_JAX,JAX,00-0036590,TE
2025,6,2025_06_SEA_JAX,JAX,00-0036626,WR
2025,6,2025_06_SEA_JAX,JAX,00-0036971,QB
2025,6,2025_06_SEA_JAX,JAX,00-0036973,RB
2025,6,2025_06_SEA_JAX,JAX,00-0037004,TE
2025,6,2025_06_SEA_JAX,JAX,00-0038606,WR
2025,6,2025_06_SEA_JAX,JAX,00-0039893,WR
2025,6,2025_06_SEA_JAX,JAX,00-0040238,RB
2025,6,2025_06_SEA_JAX,JAX,00-0040718,WR
2025,6,2025_06_SEA_JAX,JAX,00-0040719,RB
2025,6,2025_06_SEA_JAX,SEA,00-0033576,TE
2025,6,2025_06_SEA_JAX,SEA,00-0033908,WR
2025,6,2025_06_SEA_JAX,SEA,00-0034869,QB
2025,6,2025_06_SEA_JAX,SEA,00-0037093,WR
2025,6,2025_06_SEA_JAX,SEA,00-0038134,RB
2025,6,2025_06_SEA_JAX,SEA,00-0038488,RB
2025,6,2025_06_SEA_JAX,SEA,00-0038543,WR
2025,6,2025_06_SEA_JAX,SEA,00-0038752,WR
2025,6,2025_06_SEA_JAX,SEA,00-0039165,RB
2025,6,2025_06_SEA_JAX,SEA,00-0039793,TE
2025,6,2025_06_SEA_JAX,SEA,00-0040648,WR
2025,6,2025_06_SEA_JAX,SEA,00-0040739,TE
2025,6,2025_06_SF_TB,SF,00-0029892,RB
2025,6,2025_06_SF_TB,SF,00-0032775,WR
2025,6,2025_06_SF_TB,SF,00-0033280,RB
2025,6,2025_06_SF_TB,SF,00-0033307,WR
2025,6,2025_06_SF_TB,SF,00-0034272,WR
2025,6,2025_06_SF_TB,SF,00-0036259,WR
2025,6,2025_06_SF_TB,SF,00-0036887,TE
2025,6,2025_06_SF_TB,SF,00-0036972,QB
2025,6,2025_06_SF_TB,SF,00-0037112,TE
2025,6,2025_06_SF_TB,SF,00-0037746,RB
2025,6,2025_06_SF_TB,SF,00-0038090,WR
2025,6,2025_06_SF_TB,SF,00-0038643,TE
2025,6,2025_06_SF_TB,TB,00-0032385,WR
2025,6,2025_06_SF_TB,TB,00-0034855,QB
2025,6,2025_06_SF_TB,TB,00-0037256,RB
2025,6,2025_06_SF_TB,TB,00-0038129,TE
2025,6,2025_06_SF_TB,TB,00-0038458,RB
2025,6,2025_06_SF_TB,TB,00-0038824,WR
2025,6,2025_06_SF_TB,TB,00-0038951,RB
2025,6,2025_06_SF_TB,TB,00-0039050,TE
2025,6,2025_06_SF_TB,TB,00-0039589,WR
2025,6,2025_06_SF_TB,TB,00-0039754,TE
2025,6,2025_06_SF_TB,TB,00-0040129,WR
2025,6,2025_06_SF_TB,TB,00-0040237,WR
2025,6,2025_06_TEN_LV,LV,00-0030565,QB
2025,6,2025_06_TEN_LV,LV,00-0031687,RB
2025,6,2025_06_TEN_LV,LV,00-0034365,TE
2025,6,2025_06_TEN_LV,LV,00-0034960,WR
2025,6,2025_06_TEN_LV,LV,00-0035602,WR
2025,6,2025_06_TEN_LV,LV,00-0038563,WR
2025,6,2025_06_TEN_LV,LV,00-0038590,WR
2025,6,2025_06_TEN_LV,LV,00-0039066,TE
2025,6,2025_06_TEN_LV,LV,00-0040122,RB
2025,6,2025_06_TEN_LV,LV,00-0040488,TE
2025,6,2025_06_TEN_LV,LV,00-0040581,WR
2025,6,2025_06_TEN_LV,LV,00-0040729,WR
2025,6,2025_06_TEN_LV,TEN,00-0032211,WR
2025,6,2025_06_TEN_LV,TEN,00-0034837,WR
2025,6,2025_06_TEN_LV,TEN,00-0035261,RB
2025,6,2025_06_TEN_LV,TEN,00-0036415,WR
2025,6,2025_06_TEN_LV,TEN,00-0037594,RB
2025,6,2025_06_TEN_LV,TEN,00-0037809,TE
2025,6,2025_06_TEN_LV,TEN,00-0039032,RB
2025,6,2025_06_TEN_LV,TEN,00-0039648,TE
2025,6,2025_06_TEN_LV,TEN,00-0040170,WR
2025,6,2025_06_TEN_LV,TEN,00-0040584,TE
2025,6,2025_06_TEN_LV,TEN,00-0040676,QB
2025,6,2025_06_TEN_LV,TEN,00-0040705,WR
2025,7,2025_07_ATL_SF,ATL,00-0034854,WR
2025,7,2025_07_ATL_SF,ATL,00-0035359,WR
2025,7,2025_07_ATL_SF,ATL,00-0036309,WR
2025,7,2025_07_ATL_SF,ATL,00-0036429,TE
2025,7,2025_07_ATL_SF,ATL,00-0036970,TE
2025,7,2025_07_ATL_SF,ATL,00-0037238,WR
2025,7,2025_07_ATL_SF,ATL,00-0037263,RB
2025,7,2025_07_ATL_SF,ATL,00-0038542,RB
2025,7,2025_07_ATL_SF,ATL,00-0039394,WR
2025,7,2025_07_ATL_SF,ATL,00-0039917,QB
2025,7,2025_07_ATL_SF,SF,00-0029892,RB
2025,7,2025_07_ATL_SF,SF,00-0032775,WR
2025,7,2025_07_ATL_SF,SF,00-0033280,RB
2025,7,2025_07_ATL_SF,SF,00-0033288,TE
2025,7,2025_07_ATL_SF,SF,00-0033307,WR
2025,7,2025_07_ATL_SF,SF,00-0034867,WR
2025,7,2025_07_ATL_SF,SF,00-0036259,WR
2025,7,2025_07_ATL_SF,SF,00-0036887,TE
2025,7,2025_07_ATL_SF,SF,00-0036972,QB
2025,7,2025_07_ATL_SF,SF,00-0037112,TE
2025,7,2025_07_ATL_SF,SF,00-0037746,RB
2025,7,2025_07_ATL_SF,SF,00-0038090,WR
2025,7,2025_07_CAR_NYJ,CAR,00-0027973,QB
2025,7,2025_07_CAR_NYJ,CAR,00-0036139,RB
2025,7,2025_07_CAR_NYJ,CAR,00-0036555,RB
2025,7,2025_07_CAR_NYJ,CAR,00-0037005,TE
2025,7,2025_07_CAR_NYJ,CAR,00-0038840,WR
2025,7,2025_07_CAR_NYJ,CAR,00-0039150,QB
2025,7,2025_07_CAR_NYJ,CAR,00-0039342,WR
2025,7,2025_07_CAR_NYJ,CAR,00-0039356,TE
2025,7,2025_07_CAR_NYJ,CAR,00-0039491,WR
2025,7,2025_07_CAR_NYJ,CAR,00-0040124,WR
2025,7,2025_07_CAR_NYJ,CAR,00-0040187,TE
2025,7,2025_07_CAR_NYJ,CAR,00-0040218,WR
2025,7,2025_07_CAR_NYJ,CAR,00-0040644,RB
2025,7,2025_07_CAR_NYJ,NYJ,00-0028118,QB
2025,7,2025_07_CAR_NYJ,NYJ,00-0033943,WR
2025,7,2025_07_CAR_NYJ,NYJ,00-0034521,WR
2025,7,2025_07_CAR_NYJ,NYJ,00-0034959,RB
2025,7,2025_07_CAR_NYJ,NYJ,00-0036427,WR
2025,7,2025_07_CAR_NYJ,NYJ,00-0036842,RB
2025,7,2025_07_CAR_NYJ,NYJ,00-0036945,QB
2025,7,2025_07_CAR_NYJ,NYJ,00-0037805,TE
2025,7,2025_07_CAR_NYJ,NYJ,00-0038120,RB
2025,7,2025_07_CAR_NYJ,NYJ,00-0039798,RB
2025,7,2025_07_CAR_NYJ,NYJ,00-0040582,WR
2025,7,2025_07_CAR_NYJ,NYJ,00-0040736,TE
2025,7,2025_07_GB_ARI,ARI,00-0033119,QB
2025,7,2025_07_GB_ARI,ARI,00-0033891,WR
2025,7,2025_07_GB_ARI,ARI,00-0035500,WR
2025,7,2025_07_GB_ARI,ARI,00-0035628,RB
2025,7,2025_07_GB_ARI,ARI,00-0036332,TE
2025,7,2025_07_GB_ARI,ARI,00-0036646,WR
2025,7,2025_07_GB_ARI,ARI,00-0036924,RB
2025,7,2025_07_GB_ARI,ARI,00-0037157,RB
2025,7,2025_07_GB_ARI,ARI,00-0037744,TE
2025,7,2025_07_GB_ARI,ARI,00-0038559,WR
2025,7,2025_07_GB_ARI,ARI,00-0039041,TE
2025,7,2025_07_GB_ARI,ARI,00-0039521,WR
2025,7,2025_07_GB_ARI,ARI,00-0039849,WR
2025,7,2025_07_GB_ARI,GB,00-0035700,RB
2025,7,2025_07_GB_ARI,GB,00-0036264,QB
2025,7,2025_07_GB_ARI,GB,00-0037306,TE
2025,7,2025_07_GB_ARI,GB,00-0037816,WR
2025,7,2025_07_GB_ARI,GB,00-0038393,WR
2025,7,2025_07_GB_ARI,GB,00-0038465,WR
2025,7,2025_07_GB_ARI,GB,00-0038685,RB
2025,7,2025_07_GB_ARI,GB,00-0038797,RB
2025,7,2025_07_GB_ARI,GB,00-0038996,TE
2025,7,2025_07_GB_ARI,GB,00-0039144,TE
