team,posgrp,metric,n,value,league,var_play,k_eb,between_var
CLE,ALL,ypt,480,8.052083333333334,7.417002864994445,121.06826287404304,3039.6626381074793,0.0005481247724060949
CLE,ALL,catch_rate,480,0.6583333333333333,0.6799391919546278,,521.7010398303822,0.000902278731313862
CLE,OTHER,ypt,65,6.4,6.721284703320632,55.556249999999984,1000000000.0,0.0
CLE,OTHER,catch_rate,65,0.676923076923077,0.7093086554164398,,1000000000.0,0.0
CLE,RB,ypt,56,5.714285714285714,5.97840339375241,53.08051948051948,2377.748463925071,0.0006659765290317303
CLE,RB,catch_rate,56,0.7678571428571429,0.7952178943308909,,391.5183427094134,0.0006577392313978081
CLE,TE,ypt,82,6.939024390243903,7.3404553415061295,55.29253236976815,250.39251144789384,0.005227907372206112
CLE,TE,catch_rate,82,0.6951219512195121,0.7145359019264448,,1000000000.0,0.0
CLE,WR,ypt,277,9.24187725631769,7.952410068276776,166.88693559357498,1000000000.0,0.0
CLE,WR,catch_rate,277,0.6209386281588448,0.6338530520737797,,774.5428783265003,0.0007457982627986511
DAL,ALL,ypt,494,8.196356275303645,7.417002864994445,123.56582848132973,3039.6626381074793,0.0005481247724060949
DAL,ALL,catch_rate,494,0.7064777327935222,0.6799391919546278,,521.7010398303822,0.000902278731313862
DAL,OTHER,ypt,51,6.764705882352941,6.721284703320632,40.62352941176471,1000000000.0,0.0
DAL,OTHER,catch_rate,51,0.7450980392156863,0.7093086554164398,,1000000000.0,0.0
DAL,RB,ypt,75,7.72,5.97840339375241,90.42054054054051,2377.748463925071,0.0006659765290317303
DAL,RB,catch_rate,75,0.8266666666666667,0.7952178943308909,,391.5183427094134,0.0006577392313978081
DAL,TE,ypt,54,9.055555555555555,7.3404553415061295,123.78930817610065,250.39251144789384,0.005227907372206112
DAL,TE,catch_rate,54,0.7777777777777778,0.7145359019264448,,1000000000.0,0.0
DAL,WR,ypt,314,8.394904458598726,7.952410068276776,145.24291324962854,1000000000.0,0.0
DAL,WR,catch_rate,314,0.6592356687898089,0.6338530520737797,,774.5428783265003,0.0007457982627986511
DEN,ALL,ypt,583,7.0531732418524875,7.417002864994445,79.80644609880169,3039.6626381074793,0.0005481247724060949
DEN,ALL,catch_rate,583,0.6740994854202401,0.6799391919546278,,521.7010398303822,0.000902278731313862
DEN,OTHER,ypt,64,6.59375,6.721284703320632,56.21329365079366,1000000000.0,0.0
DEN,OTHER,catch_rate,64,0.6875,0.7093086554164398,,1000000000.0,0.0
DEN,RB,ypt,90,6.788888888888889,5.97840339375241,74.79762796504372,2377.748463925071,0.0006659765290317303
DEN,RB,catch_rate,90,0.8333333333333334,0.7952178943308909,,391.5183427094134,0.0006577392313978081
DEN,TE,ypt,108,5.37962962962963,7.3404553415061295,59.00406715126342,250.39251144789384,0.005227907372206112
DEN,TE,catch_rate,108,0.6481481481481481,0.7145359019264448,,1000000000.0,0.0
DEN,WR,ypt,320,7.809375,7.952410068276776,92.0544572884012,1000000000.0,0.0
DEN,WR,catch_rate,320,0.634375,0.6338530520737797,,774.5428783265003,0.0007457982627986511
DET,ALL,ypt,585,7.500854700854701,7.417002864994445,101.27097529563291,3039.6626381074793,0.0005481247724060949
DET,ALL,catch_rate,585,0.6376068376068376,0.6799391919546278,,521.7010398303822,0.000902278731313862
DET,OTHER,ypt,40,5.2,6.721284703320632,48.31794871794872,1000000000.0,0.0
DET,OTHER,catch_rate,40,0.625,0.7093086554164398,,1000000000.0,0.0
DET,RB,ypt,63,8.333333333333334,5.97840339375241,97.29032258064515,2377.748463925071,0.0006659765290317303
DET,RB,catch_rate,63,0.873015873015873,0.7952178943308909,,391.5183427094134,0.0006577392313978081
DET,TE,ypt,86,6.593023255813954,7.3404553415061295,60.52653898768811,250.39251144789384,0.005227907372206112
DET,TE,catch_rate,86,0.627906976744186,0.7145359019264448,,1000000000.0,0.0
DET,WR,ypt,396,7.797979797979798,7.952410068276776,115.74642628819839,1000000000.0,0.0
DET,WR,catch_rate,396,0.6035353535353535,0.6338530520737797,,774.5428783265003,0.0007457982627986511
GB,ALL,ypt,537,7.37243947858473,7.417002864994445,66.25655243336382,3039.6626381074793,0.0005481247724060949
GB,ALL,catch_rate,537,0.7094972067039106,0.6799391919546278,,521.7010398303822,0.000902278731313862
GB,OTHER,ypt,64,5.984375,6.721284703320632,45.72991071428571,1000000000.0,0.0
GB,OTHER,catch_rate,64,0.703125,0.7093086554164398,,1000000000.0,0.0
GB,RB,ypt,94,5.861702127659575,5.97840339375241,33.51830244795241,2377.748463925071,0.0006659765290317303
GB,RB,catch_rate,94,0.776595744680851,0.7952178943308909,,391.5183427094134,0.0006577392313978081
GB,TE,ypt,94,8.329787234042554,7.3404553415061295,55.44921070693204,250.39251144789384,0.005227907372206112
GB,TE,catch_rate,94,0.7659574468085106,0.7145359019264448,,1000000000.0,0.0
GB,WR,ypt,285,7.866666666666666,7.952410068276776,84.03145539906103,1000000000.0,0.0
GB,WR,catch_rate,285,0.6701754385964912,0.6338530520737797,,774.5428783265003,0.0007457982627986511
HOU,ALL,ypt,536,7.024253731343284,7.417002864994445,121.69847607755611,3039.6626381074793,0.0005481247724060949
HOU,ALL,catch_rate,536,0.6082089552238806,0.6799391919546278,,521.7010398303822,0.000902278731313862
HOU,OTHER,ypt,77,5.4935064935064934,6.721284703320632,65.25324675324676,1000000000.0,0.0
HOU,OTHER,catch_rate,77,0.5844155844155844,0.7093086554164398,,1000000000.0,0.0
HOU,RB,ypt,82,5.414634146341464,5.97840339375241,59.159289370671466,2377.748463925071,0.0006659765290317303
HOU,RB,catch_rate,82,0.7560975609756098,0.7952178943308909,,391.5183427094134,0.0006577392313978081
HOU,TE,ypt,70,6.885714285714286,7.3404553415061295,166.47950310559008,250.39251144789384,0.005227907372206112
HOU,TE,catch_rate,70,0.6285714285714286,0.7145359019264448,,1000000000.0,0.0
HOU,WR,ypt,307,7.869706840390879,7.952410068276776,141.3620531817504,1000000000.0,0.0
HOU,WR,catch_rate,307,0.5700325732899023,0.6338530520737797,,774.5428783265003,0.0007457982627986511
IND,ALL,ypt,524,7.912213740458015,7.417002864994445,104.11082568271715,3039.6626381074793,0.0005481247724060949
IND,ALL,catch_rate,524,0.7213740458015268,0.6799391919546278,,521.7010398303822,0.000902278731313862
IND,OTHER,ypt,51,7.0,6.721284703320632,42.23999999999998,1000000000.0,0.0
IND,OTHER,catch_rate,51,0.7843137254901961,0.7093086554164398,,1000000000.0,0.0
IND,RB,ypt,96,5.71875,5.97840339375241,54.33059210526318,2377.748463925071,0.0006659765290317303
IND,RB,catch_rate,96,0.78125,0.7952178943308909,,391.5183427094134,0.0006577392313978081
IND,TE,ypt,93,7.827956989247312,7.3404553415061295,46.0352968676952,250.39251144789384,0.005227907372206112
IND,TE,catch_rate,93,0.7849462365591398,0.7145359019264448,,1000000000.0,0.0
IND,WR,ypt,284,8.845070422535212,7.952410068276776,149.0783855073906,1000000000.0,0.0
IND,WR,catch_rate,284,0.6690140845070423,0.6338530520737797,,774.5428783265003,0.0007457982627986511
JAX,ALL,ypt,565,8.134513274336284,7.417002864994445,124.66627126090489,3039.6626381074793,0.0005481247724060949
JAX,ALL,catch_rate,565,0.6884955752212389,0.6799391919546278,,521.7010398303822,0.000902278731313862
JAX,OTHER,ypt,45,6.0,6.721284703320632,52.0,1000000000.0,0.0
JAX,OTHER,catch_rate,45,0.6888888888888889,0.7093086554164398,,1000000000.0,0.0
JAX,RB,ypt,107,6.5046728971962615,5.97840339375241,69.06365720331512,2377.748463925071,0.0006659765290317303
JAX,RB,catch_rate,107,0.794392523364486,0.7952178943308909,,391.5183427094134,0.0006577392313978081
JAX,TE,ypt,99,7.666666666666667,7.3404553415061295,105.4489795918367,250.39251144789384,0.005227907372206112
JAX,TE,catch_rate,99,0.7070707070707071,0.7145359019264448,,1000000000.0,0.0
JAX,WR,ypt,314,9.143312101910828,7.952410068276776,158.2701308479682,1000000000.0,0.0
JAX,WR,catch_rate,314,0.6464968152866242,0.6338530520737797,,774.5428783265003,0.0007457982627986511
KC,ALL,ypt,545,7.284403669724771,7.417002864994445,91.68918645439825,3039.6626381074793,0.0005481247724060949
KC,ALL,catch_rate,545,0.6880733944954128,0.6799391919546278,,521.7010398303822,0.000902278731313862
KC,OTHER,ypt,77,7.883116883116883,6.721284703320632,110.2887901572112,1000000000.0,0.0
KC,OTHER,catch_rate,77,0.7272727272727273,0.7093086554164398,,1000000000.0,0.0
KC,RB,ypt,80,4.9125,5.97840339375241,39.802373417721505,2377.748463925071,0.0006659765290317303
KC,RB,catch_rate,80,0.7125,0.7952178943308909,,391.5183427094134,0.0006577392313978081
KC,TE,ypt,96,8.635416666666666,7.3404553415061295,92.46567982456145,250.39251144789384,0.005227907372206112
KC,TE,catch_rate,96,0.7604166666666666,0.7145359019264448,,1000000000.0,0.0
KC,WR,ypt,292,7.332191780821918,7.952410068276776,99.36349621051637,1000000000.0,0.0
KC,WR,catch_rate,292,0.6472602739726028,0.6338530520737797,,774.5428783265003,0.0007457982627986511
LA,ALL,ypt,520,7.782692307692308,7.417002864994445,96.70991181265748,3039.6626381074793,0.0005481247724060949
LA,ALL,catch_rate,520,0.6807692307692308,0.6799391919546278,,521.7010398303822,0.000902278731313862
LA,OTHER,ypt,38,6.526315789473684,6.721284703320632,47.44523470839259,1000000000.0,0.0
LA,OTHER,catch_rate,38,0.6842105263157895,0.7093086554164398,,1000000000.0,0.0
LA,RB,ypt,79,6.8734177215189876,5.97840339375241,70.88120740019475,2377.748463925071,0.0006659765290317303
LA,RB,catch_rate,79,0.8734177215189873,0.7952178943308909,,391.5183427094134,0.0006577392313978081
LA,TE,ypt,116,8.060344827586206,7.3404553415061295,91.18763118440782,250.39251144789384,0.005227907372206112
LA,TE,catch_rate,116,0.7586206896551724,0.7145359019264448,,1000000000.0,0.0
LA,WR,ypt,287,8.087108013937282,7.952410068276776,112.80007797080961,1000000000.0,0.0
LA,WR,catch_rate,287,0.5958188153310104,0.6338530520737797,,774.5428783265003,0.0007457982627986511
LAC,ALL,ypt,546,6.8901098901098905,7.417002864994445,89.0998286117552,3039.6626381074793,0.0005481247724060949
LAC,ALL,catch_rate,546,0.6721611721611722,0.6799391919546278,,521.7010398303822,0.000902278731313862
LAC,OTHER,ypt,71,6.28169014084507,6.721284703320632,76.63380281690138,1000000000.0,0.0
LAC,OTHER,catch_rate,71,0.6901408450704225,0.7093086554164398,,1000000000.0,0.0
LAC,RB,ypt,102,3.8823529411764706,5.97840339375241,47.332556785090276,2377.748463925071,0.0006659765290317303
LAC,RB,catch_rate,102,0.7254901960784313,0.7952178943308909,,391.5183427094134,0.0006577392313978081
LAC,TE,ypt,94,6.51063829787234,7.3404553415061295,48.55364905056054,250.39251144789384,0.005227907372206112
LAC,TE,catch_rate,94,0.7021276595744681,0.7145359019264448,,1000000000.0,0.0
LAC,WR,ypt,279,8.272401433691757,7.952410068276776,116.55862406848716,1000000000.0,0.0
LAC,WR,catch_rate,279,0.6379928315412187,0.6338530520737797,,774.5428783265003,0.0007457982627986511
LV,ALL,ypt,538,7.395910780669145,7.417002864994445,81.98262756744407,3039.6626381074793,0.0005481247724060949
LV,ALL,catch_rate,538,0.6877323420074349,0.6799391919546278,,521.7010398303822,0.000902278731313862
LV,OTHER,ypt,75,7.12,6.721284703320632,67.80972972972974,1000000000.0,0.0
LV,OTHER,catch_rate,75,0.7066666666666667,0.7093086554164398,,1000000000.0,0.0
LV,RB,ypt,70,5.371428571428571,5.97840339375241,36.12091097308488,2377.748463925071,0.0006659765290317303
LV,RB,catch_rate,70,0.8571428571428571,0.7952178943308909,,391.5183427094134,0.0006577392313978081
LV,TE,ypt,96,7.8125,7.3404553415061295,92.34342105263156,250.39251144789384,0.005227907372206112
LV,TE,catch_rate,96,0.7291666666666666,0.7145359019264448,,1000000000.0,0.0
LV,WR,ypt,297,7.808080808080808,7.952410068276776,92.5069615069615,1000000000.0,0.0
LV,WR,catch_rate,297,0.6296296296296297,0.6338530520737797,,774.5428783265003,0.0007457982627986511
MIA,ALL,ypt,538,7.117100371747212,7.417002864994445,80.93412044055846,3039.6626381074793,0.0005481247724060949
MIA,ALL,catch_rate,538,0.6784386617100372,0.6799391919546278,,521.7010398303822,0.000902278731313862
MIA,OTHER,ypt,48,7.083333333333333,6.721284703320632,119.82269503546102,1000000000.0,0.0
MIA,OTHER,catch_rate,48,0.7291666666666666,0.7093086554164398,,1000000000.0,0.0
MIA,RB,ypt,84,5.392857142857143,5.97840339375241,68.45826161790015,2377.748463925071,0.0006659765290317303
MIA,RB,catch_rate,84,0.7261904761904762,0.7952178943308909,,391.5183427094134,0.0006577392313978081
MIA,TE,ypt,114,6.780701754385965,7.3404553415061295,48.63289861822698,250.39251144789384,0.005227907372206112
MIA,TE,catch_rate,114,0.6666666666666666,0.7145359019264448,,1000000000.0,0.0
MIA,WR,ypt,292,7.75,7.952410068276776,90.28436426116839,1000000000.0,0.0
MIA,WR,catch_rate,292,0.660958904109589,0.6338530520737797,,774.5428783265003,0.0007457982627986511
MIN,ALL,ypt,624,7.145833333333333,7.417002864994445,81.55654761904758,3039.6626381074793,0.0005481247724060949
MIN,ALL,catch_rate,624,0.6650641025641025,0.6799391919546278,,521.7010398303822,0.000902278731313862
MIN,OTHER,ypt,37,7.135135135135135,6.721284703320632,81.50900900900899,1000000000.0,0.0
MIN,OTHER,catch_rate,37,0.6756756756756757,0.7093086554164398,,1000000000.0,0.0
MIN,RB,ypt,87,5.080459770114943,5.97840339375241,38.44693932103716,2377.748463925071,0.0006659765290317303
MIN,RB,catch_rate,87,0.7586206896551724,0.7952178943308909,,391.5183427094134,0.0006577392313978081
MIN,TE,ypt,104,7.163461538461538,7.3404553415061295,51.41962285287528,250.39251144789384,0.005227907372206112
MIN,TE,catch_rate,104,0.7307692307692307,0.7145359019264448,,1000000000.0,0.0
MIN,WR,ypt,396,7.595959595959596,7.952410068276776,98.28190768443933,1000000000.0,0.0
MIN,WR,catch_rate,396,0.6262626262626263,0.6338530520737797,,774.5428783265003,0.0007457982627986511
NE,ALL,ypt,515,7.279611650485437,7.417002864994445,82.72711268935826,3039.6626381074793,0.0005481247724060949
NE,ALL,catch_rate,515,0.6718446601941748,0.6799391919546278,,521.7010398303822,0.000902278731313862
NE,OTHER,ypt,54,5.685185185185185,6.721284703320632,39.163172606568835,1000000000.0,0.0
NE,OTHER,catch_rate,54,0.7037037037037037,0.7093086554164398,,1000000000.0,0.0
NE,RB,ypt,56,5.535714285714286,5.97840339375241,30.398701298701297,2377.748463925071,0.0006659765290317303
NE,RB,catch_rate,56,0.7678571428571429,0.7952178943308909,,391.5183427094134,0.0006577392313978081
NE,TE,ypt,92,7.304347826086956,7.3404553415061295,51.576684185379854,250.39251144789384,0.005227907372206112
NE,TE,catch_rate,92,0.7282608695652174,0.7145359019264448,,1000000000.0,0.0
NE,WR,ypt,313,7.859424920127796,7.952410068276776,107.90966248873603,1000000000.0,0.0
NE,WR,catch_rate,313,0.6325878594249201,0.6338530520737797,,774.5428783265003,0.0007457982627986511
NO,ALL,ypt,567,7.532627865961199,7.417002864994445,111.71227276409847,3039.6626381074793,0.0005481247724060949
NO,ALL,catch_rate,567,0.6455026455026455,0.6799391919546278,,521.7010398303822,0.000902278731313862
NO,OTHER,ypt,41,9.609756097560975,6.721284703320632,97.14390243902434,1000000000.0,0.0
NO,OTHER,catch_rate,41,0.7560975609756098,0.7093086554164398,,1000000000.0,0.0
NO,RB,ypt,86,4.837209302325581,5.97840339375241,36.067305061559495,2377.748463925071,0.0006659765290317303
NO,RB,catch_rate,86,0.7209302325581395,0.7952178943308909,,391.5183427094134,0.0006577392313978081
NO,TE,ypt,91,8.56043956043956,7.3404553415061295,117.82686202686196,250.39251144789384,0.005227907372206112
NO,TE,catch_rate,91,0.7032967032967034,0.7145359019264448,,1000000000.0,0.0
NO,WR,ypt,349,7.684813753581662,7.952410068276776,128.6417514738332,1000000000.0,0.0
NO,WR,catch_rate,349,0.5988538681948424,0.6338530520737797,,774.5428783265003,0.0007457982627986511
NYG,ALL,ypt,487,7.944558521560575,7.417002864994445,84.87552074090969,3039.6626381074793,0.0005481247724060949
NYG,ALL,catch_rate,487,0.7166324435318275,0.6799391919546278,,521.7010398303822,0.000902278731313862
NYG,OTHER,ypt,59,7.288135593220339,6.721284703320632,50.86382232612509,1000000000.0,0.0
NYG,OTHER,catch_rate,59,0.7627118644067796,0.7093086554164398,,1000000000.0,0.0
NYG,RB,ypt,86,6.593023255813954,5.97840339375241,50.17359781121751,2377.748463925071,0.0006659765290317303
NYG,RB,catch_rate,86,0.8023255813953488,0.7952178943308909,,391.5183427094134,0.0006577392313978081
NYG,TE,ypt,62,7.919354838709677,7.3404553415061295,66.82945531464831,250.39251144789384,0.005227907372206112
NYG,TE,catch_rate,62,0.7580645161290323,0.7145359019264448,,1000000000.0,0.0
NYG,WR,ypt,280,8.503571428571428,7.952410068276776,106.40858934971843,1000000000.0,0.0
NYG,WR,catch_rate,280,0.6714285714285714,0.6338530520737797,,774.5428783265003,0.0007457982627986511
NYJ,ALL,ypt,497,7.219315895372233,7.417002864994445,91.05059388589596,3039.6626381074793,0.0005481247724060949
NYJ,ALL,catch_rate,497,0.6579476861167002,0.6799391919546278,,521.7010398303822,0.000902278731313862
NYJ,OTHER,ypt,67,8.014925373134329,6.721284703320632,134.0755314337404,1000000000.0,0.0
NYJ,OTHER,catch_rate,67,0.746268656716418,0.7093086554164398,,1000000000.0,0.0
NYJ,RB,ypt,64,5.3125,5.97840339375241,54.85317460317457,2377.748463925071,0.0006659765290317303
NYJ,RB,catch_rate,64,0.765625,0.7952178943308909,,391.5183427094134,0.0006577392313978081
NYJ,TE,ypt,76,6.605263157894737,7.3404553415061295,50.61543859649123,250.39251144789384,0.005227907372206112
NYJ,TE,catch_rate,76,0.6842105263157895,0.7145359019264448,,1000000000.0,0.0
NYJ,WR,ypt,289,7.643598615916955,7.952410068276776,99.48712033833141,1000000000.0,0.0
NYJ,WR,catch_rate,289,0.6089965397923875,0.6338530520737797,,774.5428783265003,0.0007457982627986511
PHI,ALL,ypt,530,6.162264150943396,7.417002864994445,75.58798730249308,3039.6626381074793,0.0005481247724060949
PHI,ALL,catch_rate,530,0.6358490566037736,0.6799391919546278,,521.7010398303822,0.000902278731313862
PHI,OTHER,ypt,49,6.857142857142857,6.721284703320632,74.54166666666666,1000000000.0,0.0
PHI,OTHER,catch_rate,49,0.6530612244897959,0.7093086554164398,,1000000000.0,0.0
PHI,RB,ypt,81,5.283950617283951,5.97840339375241,47.955864197530865,2377.748463925071,0.0006659765290317303
PHI,RB,catch_rate,81,0.8024691358024691,0.7952178943308909,,391.5183427094134,0.0006577392313978081
PHI,TE,ypt,80,5.1875,7.3404553415061295,40.128955696202546,250.39251144789384,0.005227907372206112
PHI,TE,catch_rate,80,0.6375,0.7145359019264448,,1000000000.0,0.0
PHI,WR,ypt,320,6.521875,7.952410068276776,91.52930054858939,1000000000.0,0.0
PHI,WR,catch_rate,320,0.590625,0.6338530520737797,,774.5428783265003,0.0007457982627986511
PIT,ALL,ypt,565,7.343362831858407,7.417002864994445,83.51664469967986,3039.6626381074793,0.0005481247724060949
PIT,ALL,catch_rate,565,0.6761061946902654,0.6799391919546278,,521.7010398303822,0.000902278731313862
PIT,OTHER,ypt,73,7.191780821917808,6.721284703320632,65.351598173516,1000000000.0,0.0
PIT,OTHER,catch_rate,73,0.7123287671232876,0.7093086554164398,,1000000000.0,0.0
PIT,RB,ypt,83,6.036144578313253,5.97840339375241,65.62062885689099,2377.748463925071,0.0006659765290317303
PIT,RB,catch_rate,83,0.7951807228915663,0.7952178943308909,,391.5183427094134,0.0006577392313978081
PIT,TE,ypt,96,5.802083333333333,7.3404553415061295,35.570942982456145,250.39251144789384,0.005227907372206112
PIT,TE,catch_rate,96,0.7083333333333334,0.7145359019264448,,1000000000.0,0.0
PIT,WR,ypt,313,8.198083067092652,7.952410068276776,105.8901245187188,1000000000.0,0.0
PIT,WR,catch_rate,313,0.6261980830670927,0.6338530520737797,,774.5428783265003,0.0007457982627986511
SEA,ALL,ypt,550,7.1454545454545455,7.417002864994445,83.91687365457861,3039.6626381074793,0.0005481247724060949
SEA,ALL,catch_rate,550,0.6745454545454546,0.6799391919546278,,521.7010398303822,0.000902278731313862
SEA,OTHER,ypt,59,5.677966101694915,6.721284703320632,39.360023378141456,1000000000.0,0.0
SEA,OTHER,catch_rate,59,0.7966101694915254,0.7093086554164398,,1000000000.0,0.0
SEA,RB,ypt,79,6.531645569620253,5.97840339375241,60.79065238558908,2377.748463925071,0.0006659765290317303
