team,posgrp,metric,n,value,league,var_play,k_eb,between_var
PIT,ALL,catch_rate,589,0.6723259762308998,0.6717168692736092,,320.9784577564491,0.0015226021030540439
PIT,OTHER,ypt,52,7.230769230769231,7.014322916666667,59.78883861236801,71.82482665639307,0.021704806539040153
PIT,OTHER,catch_rate,52,0.75,0.6796875,,111.42454609768586,0.004229448396432637
PIT,RB,ypt,96,5.4375,5.776709401709402,43.19605263157895,155.33379421101966,0.01217468644255527
PIT,RB,catch_rate,96,0.78125,0.7795584045584045,,269.6993396752406,0.0010484917179406582
PIT,TE,ypt,111,7.864864864864865,7.402552926525529,80.2997542997543,477.88573528846166,0.002517228048063173
PIT,TE,catch_rate,111,0.7297297297297297,0.7238480697384807,,3197.323600121806,0.00011932022655747202
PIT,WR,ypt,330,8.057575757575757,7.8248111244935945,116.552905959289,512.9979346061339,0.003362458988259805
PIT,WR,catch_rate,330,0.6090909090909091,0.6188547027263769,,592.4406304935924,0.0010395778909722611
SEA,ALL,ypt,579,6.2504317789291886,7.319899395173364,76.06693320424787,423.2498391543696,0.00391817122363068
SEA,ALL,catch_rate,579,0.6476683937823834,0.6717168692736092,,320.9784577564491,0.0015226021030540439
SEA,OTHER,ypt,51,6.411764705882353,7.014322916666667,76.68705882352944,71.82482665639307,0.021704806539040153
SEA,OTHER,catch_rate,51,0.5686274509803921,0.6796875,,111.42454609768586,0.004229448396432637
SEA,RB,ypt,120,4.941666666666666,5.776709401709402,62.37471988795521,155.33379421101966,0.01217468644255527
SEA,RB,catch_rate,120,0.775,0.7795584045584045,,269.6993396752406,0.0010484917179406582
SEA,TE,ypt,128,7.515625,7.402552926525529,61.9210137795276,477.88573528846166,0.002517228048063173
SEA,TE,catch_rate,128,0.734375,0.7238480697384807,,3197.323600121806,0.00011932022655747202
SEA,WR,ypt,280,6.203571428571428,7.8248111244935945,87.57489759344597,512.9979346061339,0.003362458988259805
SEA,WR,catch_rate,280,0.5678571428571428,0.6188547027263769,,592.4406304935924,0.0010395778909722611
SF,ALL,ypt,566,7.245583038869258,7.319899395173364,78.77321054441968,423.2498391543696,0.00391817122363068
SF,ALL,catch_rate,566,0.7031802120141343,0.6717168692736092,,320.9784577564491,0.0015226021030540439
SF,OTHER,ypt,60,7.25,7.014322916666667,80.46186440677968,71.82482665639307,0.021704806539040153
SF,OTHER,catch_rate,60,0.7333333333333333,0.6796875,,111.42454609768586,0.004229448396432637
SF,RB,ypt,111,5.252252252252252,5.776709401709402,42.77215397215397,155.33379421101966,0.01217468644255527
SF,RB,catch_rate,111,0.8288288288288288,0.7795584045584045,,269.6993396752406,0.0010484917179406582
SF,TE,ypt,119,6.739495798319328,7.402552926525529,64.2112234724398,477.88573528846166,0.002517228048063173
SF,TE,catch_rate,119,0.680672268907563,0.7238480697384807,,3197.323600121806,0.00011932022655747202
SF,WR,ypt,276,8.264492753623188,7.8248111244935945,97.16251646903822,512.9979346061339,0.003362458988259805
SF,WR,catch_rate,276,0.6557971014492754,0.6188547027263769,,592.4406304935924,0.0010395778909722611
TB,ALL,ypt,550,7.874545454545455,7.319899395173364,96.31027984765691,423.2498391543696,0.00391817122363068
TB,ALL,catch_rate,550,0.6890909090909091,0.6717168692736092,,320.9784577564491,0.0015226021030540439
TB,OTHER,ypt,46,7.239130434782608,7.014322916666667,128.80821256038647,71.82482665639307,0.021704806539040153
TB,OTHER,catch_rate,46,0.5652173913043478,0.6796875,,111.42454609768586,0.004229448396432637
TB,RB,ypt,91,9.351648351648352,5.776709401709402,110.0527472527473,155.33379421101966,0.01217468644255527
TB,RB,catch_rate,91,0.8571428571428571,0.7795584045584045,,269.6993396752406,0.0010484917179406582
TB,TE,ypt,102,7.921568627450981,7.402552926525529,46.29081731702583,477.88573528846166,0.002517228048063173
TB,TE,catch_rate,102,0.8137254901960784,0.7238480697384807,,3197.323600121806,0.00011932022655747202
TB,WR,ypt,310,7.564516129032258,7.8248111244935945,103.74825138323406,512.9979346061339,0.003362458988259805
TB,WR,catch_rate,310,0.6161290322580645,0.6188547027263769,,592.4406304935924,0.0010395778909722611
TEN,ALL,ypt,493,8.561866125760648,7.319899395173364,110.18163228285432,423.2498391543696,0.00391817122363068
TEN,ALL,catch_rate,493,0.718052738336714,0.6717168692736092,,320.9784577564491,0.0015226021030540439
TEN,OTHER,ypt,42,4.095238095238095,7.014322916666667,23.8931475029036,71.82482665639307,0.021704806539040153
TEN,OTHER,catch_rate,42,0.6904761904761905,0.6796875,,111.42454609768586,0.004229448396432637
TEN,RB,ypt,69,6.2898550724637685,5.776709401709402,94.00298380221656,155.33379421101966,0.01217468644255527
TEN,RB,catch_rate,69,0.7536231884057971,0.7795584045584045,,269.6993396752406,0.0010484917179406582
TEN,TE,ypt,101,8.485148514851485,7.402552926525529,69.97227722772276,477.88573528846166,0.002517228048063173
TEN,TE,catch_rate,101,0.7722772277227723,0.7238480697384807,,3197.323600121806,0.00011932022655747202
TEN,WR,ypt,281,9.814946619217082,7.8248111244935945,136.44420437214043,512.9979346061339,0.003362458988259805
TEN,WR,catch_rate,281,0.693950177935943,0.6188547027263769,,592.4406304935924,0.0010395778909722611
WAS,ALL,ypt,514,8.503891050583658,7.319899395173364,122.93273336822381,423.2498391543696,0.00391817122363068
WAS,ALL,catch_rate,514,0.6809338521400778,0.6717168692736092,,320.9784577564491,0.0015226021030540439
WAS,OTHER,ypt,54,11.092592592592593,7.014322916666667,226.65164220824605,71.82482665639307,0.021704806539040153
WAS,OTHER,catch_rate,54,0.7037037037037037,0.6796875,,111.42454609768586,0.004229448396432637
WAS,RB,ypt,78,6.884615384615385,5.776709401709402,128.3111888111888,155.33379421101966,0.01217468644255527
WAS,RB,catch_rate,78,0.7051282051282052,0.7795584045584045,,269.6993396752406,0.0010484917179406582
WAS,TE,ypt,81,9.037037037037036,7.402552926525529,120.33611111111108,477.88573528846166,0.002517228048063173
WAS,TE,catch_rate,81,0.7530864197530864,0.7238480697384807,,3197.323600121806,0.00011932022655747202
WAS,WR,ypt,301,8.315614617940199,7.8248111244935945,103.1500553709856,512.9979346061339,0.003362458988259805
WAS,WR,catch_rate,301,0.6511627906976745,0.6188547027263769,,592.4406304935924,0.0010395778909722611
ARI,ALL,ypc,456,4.828947368421052,4.512253521126761,40.25199537304802,386.43706062460114,0.005028533184712114
ARI,OTHER,ypc,26,3.423076923076923,4.113737075332349,12.973846153846152,1000000000.0,0.0
ARI,QB,ypc,37,5.8108108108108105,5.650421179302046,42.824324324324316,108.67778512200414,0.01001320836895694
ARI,RB,ypc,383,4.804177545691906,4.362080944936599,42.11600344483478,494.5229570280688,0.004312059249410345
ATL,ALL,ypc,457,4.715536105032823,4.512253521126761,42.67328880187337,386.43706062460114,0.005028533184712114
ATL,OTHER,ypc,36,3.9722222222222223,4.113737075332349,30.37063492063492,1000000000.0,0.0
ATL,QB,ypc,56,6.321428571428571,5.650421179302046,44.003896103896096,108.67778512200414,0.01001320836895694
ATL,RB,ypc,357,4.546218487394958,4.362080944936599,43.771032008308914,494.5229570280688,0.004312059249410345
BAL,ALL,ypc,419,4.37708830548926,4.512253521126761,39.5464594443366,386.43706062460114,0.005028533184712114
BAL,OTHER,ypc,24,4.583333333333333,4.113737075332349,28.340579710144926,1000000000.0,0.0
BAL,QB,ypc,55,4.781818181818182,5.650421179302046,42.06262626262627,108.67778512200414,0.01001320836895694
BAL,RB,ypc,328,4.182926829268292,4.362080944936599,38.37010516894162,494.5229570280688,0.004312059249410345
BUF,ALL,ypc,445,5.213483146067416,4.512253521126761,72.47909707460268,386.43706062460114,0.005028533184712114
BUF,OTHER,ypc,36,3.9444444444444446,4.113737075332349,14.568253968253972,1000000000.0,0.0
BUF,QB,ypc,47,7.808510638297872,5.650421179302046,35.810360777058285,108.67778512200414,0.01001320836895694
BUF,RB,ypc,341,5.102639296187683,4.362080944936599,85.38061066068651,494.5229570280688,0.004312059249410345
BUF,WR,ypc,20,3.5,5.149659863945578,28.36842105263158,1000000000.0,0.0
CAR,ALL,ypc,463,4.568034557235421,4.512253521126761,44.45369461352179,386.43706062460114,0.005028533184712114
CAR,OTHER,ypc,25,4.12,4.113737075332349,22.193333333333328,1000000000.0,0.0
CAR,QB,ypc,50,5.3,5.650421179302046,39.31632653061225,108.67778512200414,0.01001320836895694
CAR,RB,ypc,380,4.5473684210526315,4.362080944936599,47.21410915150666,494.5229570280688,0.004312059249410345
CHI,ALL,ypc,452,5.070796460176991,4.512253521126761,45.55151776779231,386.43706062460114,0.005028533184712114
CHI,OTHER,ypc,31,4.290322580645161,4.113737075332349,40.812903225806444,1000000000.0,0.0
CHI,QB,ypc,40,7.375,5.650421179302046,44.240384615384606,108.67778512200414,0.01001320836895694
CHI,RB,ypc,361,4.886426592797784,4.362080944936599,47.56762080640199,494.5229570280688,0.004312059249410345
CIN,ALL,ypc,464,5.420258620689655,4.512253521126761,45.54870317271167,386.43706062460114,0.005028533184712114
CIN,OTHER,ypc,20,4.7,4.113737075332349,22.536842105263155,1000000000.0,0.0
CIN,QB,ypc,53,6.30188679245283,5.650421179302046,43.63788098693759,108.67778512200414,0.01001320836895694
CIN,RB,ypc,379,5.192612137203167,4.362080944936599,46.43105638620154,494.5229570280688,0.004312059249410345
CLE,ALL,ypc,454,4.400881057268722,4.512253521126761,51.097217765070894,386.43706062460114,0.005028533184712114
CLE,QB,ypc,42,5.095238095238095,5.650421179302046,33.94192799070848,108.67778512200414,0.01001320836895694
CLE,RB,ypc,382,4.219895287958115,4.362080944936599,50.89640103887539,494.5229570280688,0.004312059249410345
DAL,ALL,ypc,434,4.960829493087558,4.512253521126761,47.663589148689326,386.43706062460114,0.005028533184712114
DAL,QB,ypc,68,6.0,5.650421179302046,39.880597014925364,108.67778512200414,0.01001320836895694
DAL,RB,ypc,339,4.722713864306785,4.362080944936599,49.218742909008434,494.5229570280688,0.004312059249410345
DEN,ALL,ypc,397,3.906801007556675,4.512253521126761,31.796847568887873,386.43706062460114,0.005028533184712114
DEN,OTHER,ypc,22,4.2272727272727275,4.113737075332349,33.99350649350649,1000000000.0,0.0
DEN,QB,ypc,56,4.142857142857143,5.650421179302046,23.94285714285715,108.67778512200414,0.01001320836895694
DEN,RB,ypc,309,3.9093851132686086,4.362080944936599,33.64111293237509,494.5229570280688,0.004312059249410345
DET,ALL,ypc,431,4.556844547563805,4.512253521126761,37.21013327577833,386.43706062460114,0.005028533184712114
DET,QB,ypc,53,4.490566037735849,5.650421179302046,19.447024673439767,108.67778512200414,0.01001320836895694
DET,RB,ypc,347,4.296829971181556,4.362080944936599,30.579267378521095,494.5229570280688,0.004312059249410345
GB,ALL,ypc,473,4.241014799154334,4.512253521126761,24.437551510373734,386.43706062460114,0.005028533184712114
GB,OTHER,ypc,25,4.48,4.113737075332349,28.51,1000000000.0,0.0
GB,QB,ypc,38,4.7105263157894735,5.650421179302046,21.508534850640114,108.67778512200414,0.01001320836895694
GB,RB,ypc,400,4.1975,4.362080944936599,24.42956766917293,494.5229570280688,0.004312059249410345
HOU,ALL,ypc,394,4.058375634517766,4.512253521126761,29.703962749124912,386.43706062460114,0.005028533184712114
HOU,QB,ypc,46,7.391304347826087,5.650421179302046,48.199033816425114,108.67778512200414,0.01001320836895694
HOU,RB,ypc,331,3.716012084592145,4.362080944936599,25.694864048338367,494.5229570280688,0.004312059249410345
IND,ALL,ypc,437,3.9839816933638446,4.512253521126761,25.098366678563195,386.43706062460114,0.005028533184712114
IND,OTHER,ypc,30,4.166666666666667,4.113737075332349,23.31609195402299,1000000000.0,0.0
IND,QB,ypc,48,4.208333333333333,5.650421179302046,18.210992907801423,108.67778512200414,0.01001320836895694
IND,RB,ypc,346,3.9653179190751446,4.362080944936599,26.47415598559104,494.5229570280688,0.004312059249410345
JAX,ALL,ypc,359,4.086350974930362,4.512253521126761,22.553975194908254,386.43706062460114,0.005028533184712114
JAX,QB,ypc,44,6.2272727272727275,5.650421179302046,23.528541226215644,108.67778512200414,0.01001320836895694
JAX,RB,ypc,293,3.9044368600682593,4.362080944936599,21.888096685212023,494.5229570280688,0.004312059249410345
KC,ALL,ypc,433,4.184757505773672,4.512253521126761,32.118563424856745,386.43706062460114,0.005028533184712114
KC,QB,ypc,66,4.954545454545454,5.650421179302046,25.336363636363647,108.67778512200414,0.01001320836895694
KC,RB,ypc,346,4.057803468208093,4.362080944936599,33.602446175756064,494.5229570280688,0.004312059249410345
LA,ALL,ypc,432,4.375,4.512253521126761,43.640951276102086,386.43706062460114,0.005028533184712114
LA,OTHER,ypc,22,5.2727272727272725,4.113737075332349,49.922077922077925,1000000000.0,0.0
LA,QB,ypc,44,4.886363636363637,5.650421179302046,28.754228329809717,108.67778512200414,0.01001320836895694
LA,RB,ypc,346,4.254335260115607,4.362080944936599,45.20469129597051,494.5229570280688,0.004312059249410345
LAC,ALL,ypc,406,4.428571428571429,4.512253521126761,36.91710758377423,386.43706062460114,0.005028533184712114
LAC,QB,ypc,61,5.180327868852459,5.650421179302046,27.68360655737705,108.67778512200414,0.01001320836895694
LAC,RB,ypc,325,4.32,4.362080944936599,40.19358024691358,494.5229570280688,0.004312059249410345
LV,ALL,ypc,492,4.07520325203252,4.512253521126761,34.75400708691406,386.43706062460114,0.005028533184712114
LV,OTHER,ypc,37,3.918918918918919,4.113737075332349,21.798798798798803,1000000000.0,0.0
LV,QB,ypc,63,4.222222222222222,5.650421179302046,24.94982078853047,108.67778512200414,0.01001320836895694
LV,RB,ypc,383,4.049608355091384,4.362080944936599,38.178160840977114,494.5229570280688,0.004312059249410345
MIA,ALL,ypc,461,4.908893709327549,4.512253521126761,56.17429029519948,386.43706062460114,0.005028533184712114
MIA,OTHER,ypc,34,3.8529411764705883,4.113737075332349,17.583778966131902,1000000000.0,0.0
MIA,QB,ypc,61,5.983606557377049,5.650421179302046,69.2497267759563,108.67778512200414,0.01001320836895694
MIA,RB,ypc,359,4.844011142061281,4.362080944936599,58.24934252501522,494.5229570280688,0.004312059249410345
MIN,ALL,ypc,521,4.072936660268714,4.512253521126761,23.517746936364976,386.43706062460114,0.005028533184712114
MIN,OTHER,ypc,24,3.625,4.113737075332349,17.461956521739133,1000000000.0,0.0
MIN,QB,ypc,46,5.3478260869565215,5.650421179302046,26.187439613526568,108.67778512200414,0.01001320836895694
MIN,RB,ypc,442,3.9570135746606336,4.362080944936599,23.787263623398083,494.5229570280688,0.004312059249410345
NE,ALL,ypc,404,4.297029702970297,4.512253521126761,31.509569319214815,386.43706062460114,0.005028533184712114
NE,OTHER,ypc,22,5.318181818181818,4.113737075332349,79.27489177489176,1000000000.0,0.0
NE,QB,ypc,48,5.833333333333333,5.650421179302046,24.099290780141846,108.67778512200414,0.01001320836895694
NE,RB,ypc,319,3.8934169278996866,4.362080944936599,28.648981684115075,494.5229570280688,0.004312059249410345
NO,ALL,ypc,498,4.160642570281125,4.512253521126761,28.714584696936637,386.43706062460114,0.005028533184712114
NO,OTHER,ypc,23,2.9130434782608696,4.113737075332349,7.173913043478262,1000000000.0,0.0
NO,QB,ypc,52,5.865384615384615,5.650421179302046,38.86387631975867,108.67778512200414,0.01001320836895694
NO,RB,ypc,416,4.048076923076923,4.362080944936599,28.412140871177048,494.5229570280688,0.004312059249410345
NYG,ALL,ypc,443,5.6275395033860045,4.512253521126761,69.77724890963502,386.43706062460114,0.005028533184712114
NYG,OTHER,ypc,21,6.0476190476190474,4.113737075332349,45.74761904761905,1000000000.0,0.0
NYG,QB,ypc,62,6.145161290322581,5.650421179302046,38.9785827604442,108.67778512200414,0.01001320836895694
NYG,RB,ypc,355,5.509859154929577,4.362080944936599,76.13761438688637,494.5229570280688,0.004312059249410345
NYJ,ALL,ypc,511,4.688845401174168,4.512253521126761,41.4578949387974,386.43706062460114,0.005028533184712114
NYJ,OTHER,ypc,33,3.9393939393939394,4.113737075332349,16.433712121212125,1000000000.0,0.0
NYJ,QB,ypc,45,7.622222222222222,5.650421179302046,64.51313131313128,108.67778512200414,0.01001320836895694
NYJ,RB,ypc,416,4.4326923076923075,4.362080944936599,40.24124189063945,494.5229570280688,0.004312059249410345
PHI,ALL,ypc,484,4.390495867768595,4.512253521126761,24.0811517204798,386.43706062460114,0.005028533184712114
PHI,OTHER,ypc,25,4.44,4.113737075332349,22.923333333333332,1000000000.0,0.0
PHI,QB,ypc,56,5.875,5.650421179302046,24.29318181818182,108.67778512200414,0.01001320836895694
PHI,RB,ypc,390,4.174358974358975,4.362080944936599,24.283145474919273,494.5229570280688,0.004312059249410345
PIT,ALL,ypc,443,4.381489841986456,4.512253521126761,35.03286926856174,386.43706062460114,0.005028533184712114
PIT,QB,ypc,53,5.037735849056604,5.650421179302046,19.07547169811321,108.67778512200414,0.01001320836895694
PIT,RB,ypc,371,4.296495956873315,4.362080944936599,38.07401471552416,494.5229570280688,0.004312059249410345
SEA,ALL,ypc,411,3.8223844282238444,4.512253521126761,25.736668446976452,386.43706062460114,0.005028533184712114
SEA,QB,ypc,50,6.0,5.650421179302046,27.346938775510203,108.67778512200414,0.01001320836895694
SEA,RB,ypc,350,3.5342857142857143,4.362080944936599,24.6220302906263,494.5229570280688,0.004312059249410345
SF,ALL,ypc,416,4.4326923076923075,4.512253521126761,27.152085264133486,386.43706062460114,0.005028533184712114
SF,QB,ypc,51,4.588235294117647,5.650421179302046,16.08705882352941,108.67778512200414,0.01001320836895694
SF,RB,ypc,353,4.447592067988668,4.362080944936599,28.9525012876642,494.5229570280688,0.004312059249410345
TB,ALL,ypc,386,4.38860103626943,4.512253521126761,63.474571024830105,386.43706062460114,0.005028533184712114
TB,QB,ypc,63,5.714285714285714,5.650421179302046,38.304147465437794,108.67778512200414,0.01001320836895694
TB,RB,ypc,306,4.359477124183006,4.362080944936599,64.57199185685208,494.5229570280688,0.004312059249410345
TEN,ALL,ypc,434,4.543778801843318,4.512253521126761,58.091612477517224,386.43706062460114,0.005028533184712114
TEN,QB,ypc,60,5.633333333333334,5.650421179302046,36.778531073446324,108.67778512200414,0.01001320836895694
TEN,RB,ypc,355,4.323943661971831,4.362080944936599,59.54730643749504,494.5229570280688,0.004312059249410345
WAS,ALL,ypc,490,4.955102040816326,4.512253521126761,33.85074078711241,386.43706062460114,0.005028533184712114
WAS,OTHER,ypc,23,4.086956521739131,4.113737075332349,15.355731225296443,1000000000.0,0.0
WAS,QB,ypc,48,7.0625,5.650421179302046,60.740691489361694,108.67778512200414,0.01001320836895694
WAS,RB,ypc,406,4.704433497536946,4.362080944936599,32.02106671531957,494.5229570280688,0.004312059249410345
