team,week,gsis_id,slot
CLE,14,00-0040784,RB1
CLE,14,00-0040162,RB2
CLE,14,00-0038979,WR2
CLE,14,00-0036407,WR1
CLE,14,00-0040782,WR3
CLE,14,00-0040663,TE1
CLE,16,00-0040668,QB1
CLE,16,00-0040784,RB1
CLE,16,00-0040162,RB2
CLE,16,00-0036407,WR1
CLE,16,00-0038979,WR2
CLE,16,00-0040782,WR3
CLE,16,00-0040663,TE1
CLE,17,00-0040668,QB1
CLE,17,00-0040466,RB2
CLE,17,00-0040162,RB1
CLE,17,00-0038979,WR2
CLE,17,00-0040782,WR3
CLE,17,00-0036407,WR1
CLE,17,00-0040663,TE1
CLE,2,00-0026158,QB1
CLE,2,00-0037267,RB2
CLE,2,00-0040162,RB1
CLE,2,00-0038979,WR2
CLE,2,00-0036407,WR1
CLE,2,00-0039379,WR3
CLE,2,00-0033885,TE1
CLE,4,00-0026158,QB1
CLE,4,00-0040784,RB1
CLE,4,00-0037267,RB2
CLE,4,00-0036407,WR1
CLE,4,00-0038979,WR2
CLE,4,00-0040782,WR3
CLE,4,00-0033885,TE1
CLE,6,00-0040704,QB1
CLE,6,00-0037267,RB2
CLE,6,00-0040784,RB1
CLE,6,00-0040782,WR2
CLE,6,00-0036407,WR1
CLE,6,00-0039379,WR3
CLE,6,00-0033885,TE1
CLE,8,00-0040704,QB1
CLE,8,00-0040784,RB1
CLE,8,00-0037267,RB2
CLE,8,00-0040782,WR2
CLE,8,00-0036407,WR1
CLE,8,00-0039379,WR3
CLE,8,00-0033885,TE1
CLE,10,00-0040704,QB1
CLE,10,00-0040784,RB1
CLE,10,00-0040162,RB2
CLE,10,00-0038979,WR2
CLE,10,00-0036407,WR1
CLE,10,00-0040782,WR3
CLE,10,00-0033885,TE1
CLE,12,00-0040704,QB1
CLE,12,00-0040162,RB2
CLE,12,00-0040784,RB1
CLE,12,00-0038979,WR2
CLE,12,00-0036407,WR1
CLE,12,00-0040782,WR3
CLE,12,00-0040663,TE1
CLE,15,00-0040668,QB1
CLE,15,00-0040162,RB2
CLE,15,00-0040784,RB1
CLE,15,00-0036407,WR1
CLE,15,00-0038979,WR2
CLE,15,00-0040782,WR3
CLE,15,00-0040663,TE1
CLE,18,00-0040668,QB1
CLE,18,00-0040162,RB1
CLE,18,00-0040466,RB2
CLE,18,00-0040782,WR3
CLE,18,00-0036407,WR1
CLE,18,00-0038979,WR2
CLE,18,00-0040663,TE1
DAL,2,00-0033077,QB1
DAL,2,00-0036997,RB1
DAL,2,00-0035243,RB2
DAL,2,00-0036358,WR1
DAL,2,00-0037247,WR2
DAL,2,00-0037666,WR3
DAL,2,00-0038041,TE1
DAL,4,00-0033077,QB1
DAL,4,00-0036997,RB1
DAL,4,00-0035243,RB2
DAL,4,00-0036358,WR1
DAL,4,00-0037247,WR2
DAL,4,00-0037666,WR3
DAL,4,00-0038041,TE1
DAL,7,00-0033077,QB1
DAL,7,00-0036997,RB1
DAL,7,00-0040586,RB2
DAL,7,00-0036358,WR1
DAL,7,00-0037247,WR2
DAL,7,00-0039410,WR3
DAL,7,00-0038041,TE1
DAL,9,00-0033077,QB1
DAL,9,00-0036997,RB1
DAL,9,00-0040586,RB2
DAL,9,00-0036358,WR1
DAL,9,00-0037247,WR2
DAL,9,00-0037666,WR3
DAL,9,00-0038041,TE1
DAL,12,00-0033077,QB1
DAL,12,00-0036997,RB1
DAL,12,00-0037563,RB2
DAL,12,00-0036358,WR1
DAL,12,00-0037247,WR2
DAL,12,00-0039410,WR3
DAL,12,00-0038041,TE1
DAL,13,00-0033077,QB1
DAL,13,00-0036997,RB1
DAL,13,00-0037563,RB2
DAL,13,00-0036358,WR1
DAL,13,00-0037247,WR2
DAL,13,00-0039410,WR3
DAL,13,00-0038041,TE1
DAL,15,00-0033077,QB1
DAL,15,00-0036997,RB1
DAL,15,00-0037563,RB2
DAL,15,00-0036358,WR1
DAL,15,00-0037247,WR2
DAL,15,00-0039410,WR3
DAL,15,00-0038041,TE1
DAL,16,00-0033077,QB1
DAL,16,00-0036997,RB1
DAL,16,00-0037563,RB2
DAL,16,00-0036358,WR1
DAL,16,00-0037247,WR2
DAL,16,00-0039410,WR3
DAL,16,00-0038041,TE1
DAL,1,00-0033077,QB1
DAL,1,00-0036997,RB1
DAL,1,00-0035243,RB2
DAL,1,00-0036358,WR1
DAL,1,00-0037247,WR2
DAL,1,00-0037666,WR3
DAL,1,00-0038041,TE1
DAL,3,00-0033077,QB1
DAL,3,00-0036997,RB1
DAL,3,00-0035243,RB2
DAL,3,00-0036358,WR1
DAL,3,00-0037247,WR2
DAL,3,00-0037666,WR3
DAL,3,00-0038041,TE1
DAL,5,00-0033077,QB1
DAL,5,00-0036997,RB1
DAL,5,00-0035243,RB2
DAL,5,00-0036358,WR1
DAL,5,00-0037247,WR2
DAL,5,00-0037666,WR3
DAL,5,00-0038041,TE1
DAL,6,00-0033077,QB1
DAL,6,00-0036997,RB1
DAL,6,00-0040586,RB2
DAL,6,00-0036358,WR1
DAL,6,00-0037247,WR2
DAL,6,00-0037666,WR3
DAL,6,00-0038041,TE1
DAL,8,00-0033077,QB1
DAL,8,00-0036997,RB1
DAL,8,00-0040586,RB2
DAL,8,00-0036358,WR1
DAL,8,00-0037247,WR2
DAL,8,00-0037666,WR3
DAL,8,00-0038041,TE1
DAL,11,00-0033077,QB1
DAL,11,00-0036997,RB1
DAL,11,00-0040586,RB2
DAL,11,00-0036358,WR1
DAL,11,00-0037247,WR2
DAL,11,00-0039410,WR3
DAL,11,00-0038041,TE1
DAL,14,00-0033077,QB1
DAL,14,00-0036997,RB1
DAL,14,00-0037563,RB2
DAL,14,00-0036358,WR1
DAL,14,00-0037247,WR2
DAL,14,00-0039410,WR3
DAL,14,00-0038041,TE1
DAL,17,00-0033077,QB1
DAL,17,00-0036997,RB1
DAL,17,00-0037563,RB2
DAL,17,00-0036358,WR1
DAL,17,00-0037247,WR2
DAL,17,00-0039410,WR3
DAL,17,00-0038041,TE1
DAL,18,00-0033077,QB1
DAL,18,00-0040586,RB1
DAL,18,00-0040021,RB2
DAL,18,00-0036358,WR1
DAL,18,00-0037247,WR2
DAL,18,00-0039410,WR3
DAL,18,00-0038041,TE1
DEN,1,00-0039732,QB1
DEN,1,00-0040730,RB2
DEN,1,00-0036158,RB1
DEN,1,00-0034348,WR1
DEN,1,00-0038976,WR2
DEN,1,00-0039868,WR3
DEN,1,00-0033881,TE1
DEN,4,00-0039732,QB1
DEN,4,00-0036158,RB1
DEN,4,00-0040730,RB2
DEN,4,00-0034348,WR1
DEN,4,00-0039868,WR2
DEN,4,00-0038976,WR3
DEN,4,00-0033881,TE1
DEN,7,00-0039732,QB1
DEN,7,00-0036158,RB1
DEN,7,00-0040730,RB2
DEN,7,00-0034348,WR1
DEN,7,00-0039868,WR2
DEN,7,00-0038976,WR3
DEN,7,00-0033881,TE1
DEN,8,00-0039732,QB1
DEN,8,00-0036158,RB1
DEN,8,00-0040730,RB2
DEN,8,00-0034348,WR1
DEN,8,00-0039868,WR2
DEN,8,00-0038976,WR3
DEN,8,00-0033881,TE1
DEN,10,00-0039732,QB1
DEN,10,00-0036158,RB1
DEN,10,00-0040730,RB2
DEN,10,00-0034348,WR1
DEN,10,00-0039868,WR2
DEN,10,00-0038976,WR3
DEN,10,00-0033881,TE1
DEN,11,00-0039732,QB1
DEN,11,00-0040730,RB1
DEN,11,00-0037085,RB2
DEN,11,00-0034348,WR1
DEN,11,00-0039868,WR2
DEN,11,00-0038976,WR3
DEN,11,00-0033881,TE1
DEN,15,00-0039732,QB1
DEN,15,00-0040730,RB1
DEN,15,00-0038794,RB2
DEN,15,00-0039868,WR2
DEN,15,00-0034348,WR1
DEN,15,00-0040134,WR3
DEN,15,00-0033881,TE1
DEN,16,00-0039732,QB1
DEN,16,00-0040730,RB1
DEN,16,00-0038794,RB2
DEN,16,00-0034348,WR1
DEN,16,00-0039868,WR2
DEN,16,00-0040134,WR3
DEN,16,00-0033881,TE1
DEN,18,00-0039732,QB1
DEN,18,00-0040730,RB1
DEN,18,00-0038794,RB2
DEN,18,00-0034348,WR1
DEN,18,00-0039868,WR2
DEN,18,00-0040134,WR3
DEN,18,00-0033881,TE1
DEN,2,00-0039732,QB1
DEN,2,00-0036158,RB1
DEN,2,00-0040730,RB2
DEN,2,00-0034348,WR1
DEN,2,00-0039868,WR2
DEN,2,00-0038976,WR3
DEN,2,00-0033881,TE1
DEN,3,00-0039732,QB1
DEN,3,00-0036158,RB1
DEN,3,00-0040730,RB2
DEN,3,00-0034348,WR1
DEN,3,00-0039868,WR2
DEN,3,00-0038976,WR3
DEN,3,00-0033881,TE1
DEN,5,00-0039732,QB1
DEN,5,00-0036158,RB1
DEN,5,00-0040730,RB2
DEN,5,00-0034348,WR1
DEN,5,00-0039868,WR2
DEN,5,00-0038976,WR3
DEN,5,00-0033881,TE1
DEN,6,00-0039732,QB1
DEN,6,00-0036158,RB1
DEN,6,00-0040730,RB2
DEN,6,00-0034348,WR1
DEN,6,00-0039868,WR2
DEN,6,00-0038976,WR3
DEN,6,00-0033881,TE1
DEN,9,00-0039732,QB1
DEN,9,00-0036158,RB1
DEN,9,00-0040730,RB2
DEN,9,00-0034348,WR1
DEN,9,00-0039868,WR2
DEN,9,00-0038976,WR3
DEN,9,00-0033881,TE1
DEN,13,00-0039732,QB1
DEN,13,00-0040730,RB1
DEN,13,00-0038794,RB2
DEN,13,00-0039868,WR1
DEN,13,00-0034348,WR2
DEN,13,00-0040134,WR3
DEN,13,00-0033881,TE1
DEN,14,00-0039732,QB1
DEN,14,00-0040730,RB1
DEN,14,00-0038794,RB2
DEN,14,00-0034348,WR1
DEN,14,00-0039868,WR2
DEN,14,00-0040134,WR3
DEN,14,00-0033881,TE1
DEN,17,00-0039732,QB1
DEN,17,00-0040730,RB1
DEN,17,00-0038794,RB2
DEN,17,00-0034348,WR1
DEN,17,00-0039868,WR2
DEN,17,00-0040134,WR3
DEN,17,00-0033881,TE1
DET,2,00-0033106,QB1
DET,2,00-0039139,RB1
DET,2,00-0035685,RB2
DET,2,00-0036963,WR1
DET,2,00-0037240,WR2
DET,2,00-0032464,WR3
DET,2,00-0039065,TE1
DET,4,00-0033106,QB1
DET,4,00-0039139,RB1
DET,4,00-0035685,RB2
DET,4,00-0036963,WR1
DET,4,00-0037240,WR2
DET,4,00-0032464,WR3
DET,4,00-0039065,TE1
DET,7,00-0033106,QB1
DET,7,00-0039139,RB1
DET,7,00-0035685,RB2
DET,7,00-0036963,WR1
DET,7,00-0040669,WR3
DET,7,00-0037240,WR2
DET,7,00-0039065,TE1
DET,9,00-0033106,QB1
DET,9,00-0035685,RB2
DET,9,00-0039139,RB1
DET,9,00-0037240,WR2
DET,9,00-0036963,WR1
DET,9,00-0040669,WR3
DET,9,00-0039065,TE1
DET,12,00-0033106,QB1
DET,12,00-0035685,RB2
DET,12,00-0039139,RB1
DET,12,00-0032464,WR3
DET,12,00-0037240,WR2
DET,12,00-0036963,WR1
DET,12,00-0036754,TE1
DET,13,00-0033106,QB1
DET,13,00-0035685,RB2
DET,13,00-0039139,RB1
DET,13,00-0036963,WR1
DET,13,00-0037240,WR2
DET,13,00-0032464,WR3
DET,13,00-0036754,TE1
DET,14,00-0033106,QB1
DET,14,00-0035685,RB2
DET,14,00-0039139,RB1
DET,14,00-0036963,WR1
DET,14,00-0037240,WR2
DET,14,00-0032464,WR3
DET,14,00-0036754,TE1
DET,16,00-0033106,QB1
DET,16,00-0039139,RB1
DET,16,00-0035685,RB2
DET,16,00-0036963,WR1
DET,16,00-0037240,WR2
DET,16,00-0040669,WR3
DET,16,00-0036534,TE1
DET,1,00-0033106,QB1
DET,1,00-0039139,RB1
DET,1,00-0035685,RB2
DET,1,00-0036963,WR1
DET,1,00-0037240,WR2
DET,1,00-0032464,WR3
DET,1,00-0039065,TE1
DET,3,00-0033106,QB1
DET,3,00-0039139,RB1
DET,3,00-0035685,RB2
DET,3,00-0037240,WR2
DET,3,00-0036963,WR1
DET,3,00-0032464,WR3
DET,3,00-0039065,TE1
DET,5,00-0033106,QB1
DET,5,00-0039139,RB1
DET,5,00-0035685,RB2
DET,5,00-0036963,WR1
DET,5,00-0037240,WR2
DET,5,00-0032464,WR3
DET,5,00-0039065,TE1
DET,6,00-0033106,QB1
DET,6,00-0039139,RB1
DET,6,00-0035685,RB2
DET,6,00-0036963,WR1
DET,6,00-0037240,WR2
DET,6,00-0032464,WR3
DET,6,00-0039065,TE1
DET,10,00-0033106,QB1
DET,10,00-0039139,RB1
DET,10,00-0035685,RB2
DET,10,00-0036963,WR1
DET,10,00-0037240,WR2
DET,10,00-0032464,WR3
DET,10,00-0039065,TE1
DET,11,00-0033106,QB1
DET,11,00-0039139,RB1
DET,11,00-0035685,RB2
DET,11,00-0036963,WR1
DET,11,00-0037240,WR2
DET,11,00-0032464,WR3
DET,11,00-0036754,TE1
DET,15,00-0033106,QB1
DET,15,00-0039139,RB1
DET,15,00-0035685,RB2
DET,15,00-0036963,WR1
DET,15,00-0037240,WR2
DET,15,00-0032464,WR3
DET,15,00-0033455,TE1
DET,17,00-0033106,QB1
DET,17,00-0039139,RB1
DET,17,00-0035685,RB2
DET,17,00-0037240,WR2
DET,17,00-0036963,WR1
DET,17,00-0040669,WR3
DET,17,00-0036534,TE1
DET,18,00-0033106,QB1
DET,18,00-0039139,RB1
DET,18,00-0035685,RB2
DET,18,00-0036963,WR1
DET,18,00-0037240,WR2
DET,18,00-0040669,WR3
DET,18,00-0036534,TE1
GB,1,00-0036264,QB1
GB,1,00-0035700,RB1
GB,1,00-0038797,RB2
GB,1,00-0039146,WR1
GB,1,00-0040667,WR2
GB,1,00-0037816,WR3
GB,1,00-0038996,TE1
GB,2,00-0036264,QB1
GB,2,00-0035700,RB1
GB,2,00-0038685,RB2
GB,2,00-0039146,WR1
GB,2,00-0040667,WR2
GB,2,00-0037816,WR3
GB,2,00-0038996,TE1
GB,6,00-0036264,QB1
GB,6,00-0035700,RB1
GB,6,00-0038797,RB2
GB,6,00-0040667,WR1
GB,6,00-0037816,WR2
GB,6,00-0038393,WR3
GB,6,00-0038996,TE1
GB,9,00-0036264,QB1
GB,9,00-0035700,RB1
GB,9,00-0038797,RB2
GB,9,00-0037816,WR1
GB,9,00-0040667,WR2
GB,9,00-0038124,WR3
GB,9,00-0038996,TE1
GB,10,00-0036264,QB1
GB,10,00-0035700,RB1
GB,10,00-0038797,RB2
GB,10,00-0037816,WR1
GB,10,00-0040667,WR2
GB,10,00-0038124,WR3
GB,10,00-0039144,TE1
GB,12,00-0036264,QB1
GB,12,00-0035700,RB1
GB,12,00-0038797,RB2
GB,12,00-0040667,WR3
GB,12,00-0038124,WR1
GB,12,00-0037816,WR2
GB,12,00-0039144,TE1
GB,14,00-0036264,QB1
GB,14,00-0035700,RB1
GB,14,00-0038797,RB2
GB,14,00-0038124,WR1
GB,14,00-0037816,WR2
GB,14,00-0039146,WR3
GB,14,00-0039144,TE1
GB,17,00-0036264,QB1
GB,17,00-0035700,RB1
GB,17,00-0038797,RB2
GB,17,00-0038124,WR1
GB,17,00-0037816,WR2
GB,17,00-0039146,WR3
GB,17,00-0039144,TE1
GB,3,00-0036264,QB1
GB,3,00-0035700,RB1
GB,3,00-0038685,RB2
GB,3,00-0040667,WR1
GB,3,00-0037816,WR2
GB,3,00-0038393,WR3
GB,3,00-0038996,TE1
GB,4,00-0036264,QB1
GB,4,00-0035700,RB1
GB,4,00-0038797,RB2
GB,4,00-0040667,WR1
GB,4,00-0037816,WR2
GB,4,00-0038393,WR3
GB,4,00-0038996,TE1
GB,7,00-0036264,QB1
GB,7,00-0038797,RB2
GB,7,00-0035700,RB1
GB,7,00-0037816,WR2
GB,7,00-0040667,WR1
GB,7,00-0038393,WR3
GB,7,00-0038996,TE1
GB,8,00-0036264,QB1
GB,8,00-0035700,RB1
GB,8,00-0038797,RB2
GB,8,00-0037816,WR2
GB,8,00-0040667,WR1
GB,8,00-0038124,WR3
GB,8,00-0038996,TE1
GB,11,00-0036264,QB1
GB,11,00-0035700,RB1
GB,11,00-0038797,RB2
GB,11,00-0037816,WR1
GB,11,00-0040667,WR2
GB,11,00-0038124,WR3
GB,11,00-0039144,TE1
GB,13,00-0036264,QB1
GB,13,00-0038797,RB2
GB,13,00-0035700,RB1
GB,13,00-0037816,WR2
GB,13,00-0038124,WR1
GB,13,00-0040667,WR3
GB,13,00-0037306,TE1
GB,15,00-0036264,QB1
GB,15,00-0035700,RB1
GB,15,00-0038797,RB2
GB,15,00-0038124,WR1
GB,15,00-0037816,WR2
GB,15,00-0039146,WR3
GB,15,00-0039144,TE1
GB,16,00-0036264,QB1
GB,16,00-0035700,RB1
GB,16,00-0038797,RB2
GB,16,00-0038124,WR1
GB,16,00-0037816,WR2
GB,16,00-0039146,WR3
GB,16,00-0039144,TE1
GB,18,00-0036264,QB1
GB,18,00-0038797,RB2
GB,18,00-0035700,RB1
GB,18,00-0039146,WR3
GB,18,00-0037816,WR2
GB,18,00-0038124,WR1
GB,18,00-0039144,TE1
HOU,2,00-0039163,QB1
HOU,2,00-0034791,RB1
HOU,2,00-0037258,RB2
HOU,2,00-0040130,WR3
HOU,2,00-0036554,WR1
HOU,2,00-0034775,WR2
HOU,2,00-0034383,TE1
HOU,4,00-0039163,QB1
HOU,4,00-0040583,RB2
HOU,4,00-0034791,RB1
HOU,4,00-0038618,WR3
HOU,4,00-0036554,WR1
HOU,4,00-0034775,WR2
HOU,4,00-0034383,TE1
HOU,8,00-0039163,QB1
HOU,8,00-0040583,RB2
HOU,8,00-0034791,RB1
HOU,8,00-0038618,WR3
HOU,8,00-0036554,WR1
HOU,8,00-0034775,WR2
HOU,8,00-0034383,TE1
HOU,9,00-0039163,QB1
HOU,9,00-0040583,RB2
HOU,9,00-0034791,RB1
HOU,9,00-0036554,WR1
HOU,9,00-0034775,WR2
HOU,9,00-0040130,WR3
HOU,9,00-0034383,TE1
HOU,10,00-0039163,QB1
HOU,10,00-0040583,RB2
HOU,10,00-0034791,RB1
HOU,10,00-0036554,WR1
HOU,10,00-0034775,WR2
HOU,10,00-0038618,WR3
HOU,10,00-0034383,TE1
HOU,12,00-0039163,QB1
HOU,12,00-0034791,RB2
HOU,12,00-0040583,RB1
HOU,12,00-0034775,WR3
HOU,12,00-0036554,WR1
HOU,12,00-0040130,WR2
HOU,12,00-0034383,TE1
HOU,15,00-0039163,QB1
HOU,15,00-0034791,RB2
HOU,15,00-0040583,RB1
HOU,15,00-0038618,WR3
HOU,15,00-0036554,WR1
HOU,15,00-0040130,WR2
HOU,15,00-0034383,TE1
HOU,16,00-0039163,QB1
HOU,16,00-0040583,RB1
HOU,16,00-0034791,RB2
HOU,16,00-0038618,WR3
HOU,16,00-0036554,WR1
HOU,16,00-0040130,WR2
HOU,16,00-0034383,TE1
HOU,18,00-0039163,QB1
HOU,18,00-0040583,RB1
HOU,18,00-0039405,RB2
HOU,18,00-0034775,WR3
HOU,18,00-0036554,WR1
HOU,18,00-0040130,WR2
HOU,18,00-0034383,TE1
HOU,1,00-0039163,QB1
HOU,1,00-0037258,RB2
HOU,1,00-0034791,RB1
HOU,1,00-0034775,WR2
HOU,1,00-0036554,WR1
HOU,1,00-0040130,WR3
HOU,1,00-0034383,TE1
HOU,3,00-0039163,QB1
HOU,3,00-0040583,RB2
HOU,3,00-0034791,RB1
HOU,3,00-0040130,WR3
HOU,3,00-0036554,WR1
HOU,3,00-0034775,WR2
HOU,3,00-0034383,TE1
HOU,5,00-0039163,QB1
HOU,5,00-0040583,RB2
HOU,5,00-0034791,RB1
HOU,5,00-0034775,WR2
HOU,5,00-0038618,WR3
HOU,5,00-0036554,WR1
HOU,5,00-0034383,TE1
HOU,7,00-0039163,QB1
HOU,7,00-0040583,RB2
HOU,7,00-0034791,RB1
HOU,7,00-0034775,WR2
HOU,7,00-0038618,WR3
HOU,7,00-0036554,WR1
HOU,7,00-0034383,TE1
HOU,11,00-0039163,QB1
HOU,11,00-0040583,RB1
HOU,11,00-0034791,RB2
HOU,11,00-0040130,WR2
HOU,11,00-0034775,WR3
HOU,11,00-0036554,WR1
HOU,11,00-0034383,TE1
HOU,13,00-0039163,QB1
HOU,13,00-0040583,RB1
HOU,13,00-0034791,RB2
HOU,13,00-0036554,WR1
HOU,13,00-0040130,WR2
HOU,13,00-0034775,WR3
HOU,13,00-0034383,TE1
HOU,14,00-0039163,QB1
HOU,14,00-0040583,RB1
HOU,14,00-0034791,RB2
HOU,14,00-0040130,WR2
HOU,14,00-0036554,WR1
HOU,14,00-0038618,WR3
HOU,14,00-0034383,TE1
HOU,17,00-0039163,QB1
HOU,17,00-0040583,RB1
HOU,17,00-0039405,RB2
HOU,17,00-0034775,WR3
HOU,17,00-0036554,WR1
HOU,17,00-0040130,WR2
HOU,17,00-0034383,TE1
IND,1,00-0035710,QB1
IND,1,00-0036223,RB1
IND,1,00-0037120,RB2
IND,1,00-0036252,WR1
IND,1,00-0038997,WR2
IND,1,00-0037664,WR3
IND,1,00-0040128,TE1
IND,2,00-0035710,QB1
IND,2,00-0040179,RB2
IND,2,00-0036223,RB1
IND,2,00-0036252,WR1
IND,2,00-0037664,WR2
IND,2,00-0038997,WR3
IND,2,00-0040128,TE1
IND,5,00-0035710,QB1
IND,5,00-0040179,RB2
IND,5,00-0036223,RB1
IND,5,00-0036252,WR1
IND,5,00-0037664,WR2
IND,5,00-0038997,WR3
IND,5,00-0040128,TE1
IND,6,00-0035710,QB1
IND,6,00-0040179,RB2
IND,6,00-0036223,RB1
IND,6,00-0036252,WR1
IND,6,00-0038997,WR2
IND,6,00-0037664,WR3
IND,6,00-0040128,TE1
IND,8,00-0035710,QB1
IND,8,00-0032104,RB2
IND,8,00-0036223,RB1
IND,8,00-0038997,WR2
IND,8,00-0036252,WR1
IND,8,00-0037664,WR3
IND,8,00-0040128,TE1
IND,10,00-0035710,QB1
IND,10,00-0036223,RB1
IND,10,00-0037120,RB2
IND,10,00-0038997,WR3
IND,10,00-0037664,WR2
IND,10,00-0036252,WR1
IND,10,00-0040128,TE1
IND,13,00-0035710,QB1
IND,13,00-0036223,RB1
IND,13,00-0032104,RB2
IND,13,00-0037664,WR2
IND,13,00-0036252,WR1
IND,13,00-0038997,WR3
IND,13,00-0040128,TE1
IND,16,00-0022942,QB1
IND,16,00-0036223,RB1
IND,16,00-0032104,RB2
IND,16,00-0037664,WR2
IND,16,00-0038997,WR3
IND,16,00-0036252,WR1
IND,16,00-0040128,TE1
IND,17,00-0022942,QB1
IND,17,00-0032104,RB2
IND,17,00-0036223,RB1
IND,17,00-0037664,WR2
IND,17,00-0036252,WR1
IND,17,00-0038997,WR3
IND,17,00-0040128,TE1
IND,3,00-0035710,QB1
IND,3,00-0040179,RB2
IND,3,00-0036223,RB1
IND,3,00-0037664,WR2
IND,3,00-0036252,WR1
IND,3,00-0038997,WR3
IND,3,00-0040128,TE1
IND,4,00-0035710,QB1
IND,4,00-0036223,RB1
IND,4,00-0040179,RB2
IND,4,00-0036252,WR1
IND,4,00-0037664,WR2
IND,4,00-0038997,WR3
IND,4,00-0040128,TE1
IND,7,00-0035710,QB1
IND,7,00-0040179,RB2
IND,7,00-0036223,RB1
IND,7,00-0038997,WR2
IND,7,00-0036252,WR1
IND,7,00-0037664,WR3
IND,7,00-0040128,TE1
IND,9,00-0035710,QB1
IND,9,00-0032104,RB2
IND,9,00-0036223,RB1
IND,9,00-0038997,WR3
IND,9,00-0036252,WR1
IND,9,00-0037664,WR2
IND,9,00-0040128,TE1
IND,12,00-0035710,QB1
IND,12,00-0037120,RB2
IND,12,00-0036223,RB1
IND,12,00-0037664,WR2
IND,12,00-0036252,WR1
IND,12,00-0038997,WR3
IND,12,00-0040128,TE1
IND,14,00-0035710,QB1
IND,14,00-0036223,RB1
IND,14,00-0032104,RB2
IND,14,00-0036252,WR1
IND,14,00-0037664,WR2
IND,14,00-0038997,WR3
IND,14,00-0040128,TE1
IND,15,00-0022942,QB1
IND,15,00-0036223,RB1
IND,15,00-0032104,RB2
IND,15,00-0038997,WR3
IND,15,00-0036252,WR1
IND,15,00-0037664,WR2
IND,15,00-0040128,TE1
IND,18,00-0040206,QB1
IND,18,00-0032104,RB2
IND,18,00-0036223,RB1
IND,18,00-0036252,WR1
IND,18,00-0038997,WR3
IND,18,00-0037664,WR2
IND,18,00-0040128,TE1
JAX,1,00-0036971,QB1
JAX,1,00-0036973,RB1
JAX,1,00-0038555,RB2
JAX,1,00-0039893,WR1
JAX,1,00-0040718,WR2
JAX,1,00-0036626,WR3
JAX,1,00-0038935,TE1
JAX,3,00-0036971,QB1
JAX,3,00-0036973,RB1
JAX,3,00-0040719,RB2
JAX,3,00-0039893,WR1
JAX,3,00-0040718,WR2
JAX,3,00-0036626,WR3
JAX,3,00-0038935,TE1
JAX,5,00-0036971,QB1
JAX,5,00-0036973,RB1
JAX,5,00-0040719,RB2
JAX,5,00-0039893,WR1
JAX,5,00-0040718,WR2
JAX,5,00-0036626,WR3
JAX,5,00-0038935,TE1
JAX,6,00-0036971,QB1
JAX,6,00-0036973,RB1
JAX,6,00-0040719,RB2
JAX,6,00-0039893,WR1
JAX,6,00-0040718,WR2
JAX,6,00-0036626,WR3
JAX,6,00-0033246,TE1
JAX,7,00-0036971,QB1
JAX,7,00-0036973,RB1
JAX,7,00-0040719,RB2
JAX,7,00-0039893,WR1
JAX,7,00-0040718,WR2
JAX,7,00-0036626,WR3
JAX,7,00-0037004,TE1
JAX,11,00-0036971,QB1
JAX,11,00-0036973,RB1
JAX,11,00-0040719,RB2
JAX,11,00-0034960,WR2
JAX,11,00-0039893,WR1
JAX,11,00-0038606,WR3
JAX,11,00-0037004,TE1
JAX,14,00-0036971,QB1
JAX,14,00-0036973,RB1
JAX,14,00-0040719,RB2
JAX,14,00-0039893,WR1
JAX,14,00-0034960,WR2
JAX,14,00-0038606,WR3
JAX,14,00-0038935,TE1
JAX,15,00-0036971,QB1
JAX,15,00-0036973,RB1
JAX,15,00-0040719,RB2
JAX,15,00-0039893,WR1
JAX,15,00-0034960,WR2
JAX,15,00-0038606,WR3
JAX,15,00-0038935,TE1
JAX,18,00-0036971,QB1
JAX,18,00-0040719,RB2
JAX,18,00-0036973,RB1
JAX,18,00-0034960,WR2
JAX,18,00-0039893,WR1
JAX,18,00-0038606,WR3
JAX,18,00-0038935,TE1
JAX,2,00-0036971,QB1
JAX,2,00-0036973,RB1
JAX,2,00-0040719,RB2
JAX,2,00-0039893,WR1
JAX,2,00-0040718,WR2
JAX,2,00-0036626,WR3
JAX,2,00-0038935,TE1
JAX,4,00-0036971,QB1
JAX,4,00-0036973,RB1
JAX,4,00-0040719,RB2
JAX,4,00-0040718,WR2
JAX,4,00-0039893,WR1
JAX,4,00-0036626,WR3
JAX,4,00-0038935,TE1
JAX,9,00-0036971,QB1
JAX,9,00-0036973,RB1
JAX,9,00-0040719,RB2
JAX,9,00-0039893,WR1
JAX,9,00-0038606,WR2
JAX,9,00-0036626,WR3
JAX,9,00-0037004,TE1
JAX,10,00-0036971,QB1
JAX,10,00-0040719,RB2
JAX,10,00-0036973,RB1
JAX,10,00-0034960,WR2
JAX,10,00-0039893,WR1
JAX,10,00-0038606,WR3
JAX,10,00-0037004,TE1
JAX,12,00-0036971,QB1
JAX,12,00-0040719,RB2
JAX,12,00-0036973,RB1
JAX,12,00-0034960,WR2
JAX,12,00-0039893,WR1
JAX,12,00-0038606,WR3
JAX,12,00-0038935,TE1
JAX,13,00-0036971,QB1
JAX,13,00-0040719,RB2
JAX,13,00-0036973,RB1
JAX,13,00-0034960,WR2
JAX,13,00-0039893,WR1
JAX,13,00-0038606,WR3
JAX,13,00-0038935,TE1
JAX,16,00-0036971,QB1
